,date,username,post content,quoted user,post mood
13,2015-04-12 23:56:00,Umbria,"b'Hope mate, please have hope, because when you feel so low and lost, there is someone out there who would be devastated if you chose to leave. Out of suffering have emerged the strongest souls; the most massive characters are seared with scars...when the daylight breaks through...and it will, you will so appreciate life and have more to give as you have been to the depths...stay strong bro.'",,None
14,2015-04-13 00:37:00,life2live,"b""It's everyone's fate to die no point speeding it along. Life is hard, and the down's seem to last forever. All you can do is survive those times.....somehow. You gotta believe good times follow bad times and if you stay in the game things will turn around.""",,None
15,2015-04-13 10:39:00,maybe.shes.a.wildflower,"b""If you ever want to speak to someone about the physical side I'm here for you  I hope the professionals can help you get well soon """,,Lurking
16,2015-04-13 23:25:00,Waverunner,"b""Thank you all for your replies. I'm not feeling up to writing more now but just wanted to say thanks to all. Wish I could feel hope...""",,None
17,2015-04-14 18:17:00,Waverunner,"b""So, had what was supposed to be the final appointment for my psychotherapy assessment today. Think perhaps should not have been so honest about how I'm feeling. Anyway, still don't know the outcome as she thinks that I'm so low that the crisis team should be involved. She also feels I should be on medication (which I again refused). So, she wants some time to speak to cmht etc etc and offered me 1 more appointment after she's had those discussions. I've also had a letter from the Recovery Team with an appointment in July. I don't really have any interest in engaging with the cmht and I'm not sure if I'll be offered the therapy. So, not much left is there?""",,None
18,2015-04-14 18:22:00,katya,"b""I'm glad that you were honest with her about how you're feeling, because at least then they can put in place some support for you if you choose to take it. I'm sorry you feel that medication wouldn't really work, and that you seem to be overwhelmed by yet more appointments with your therapist - but surely it's good that you're on their radar?""",Waverunner,Crappy
19,2015-04-14 18:27:00,Waverunner,"b'The problem is that they think they know how to ""support"" me. They don\'t listen when I have asked for things so not sure what would be different now.'",jruth,None
20,2015-04-14 18:32:00,Waverunner,"b""Thanks Dissatisfied. I have previously posted about what I felt would work/ not work for me and why. I won't repeat it here other than to say I have asked for individual psychotherapy and I am yet to get an answer. That is all I want at this point. It is their anxieties driving all the rest and their anxieties are not my worry. All I'm looking for is a yes or now so I can make my own decisions.""",Waverunner,None
21,2015-04-14 18:36:00,Waverunner,b'Was not having a go at you Dissatisfied. The difference between you and my workers is that you are making suggestions based on what you have read here and with more limited info. I do appreciate the suggestions.',Dissatisfied,None
22,2015-04-14 22:37:00,Waverunner,"b""Don't think I'm expressing myself very well at the moment. Feeling pretty apprehensive about what will come out of the psychotherapy assessment and the discussions she has with the cmht. Feeling a bit scared.""",,None
23,2015-04-14 22:51:00,Waverunner,"b""Thanks. I don't think that anyone understands my refusal of medication and it worries me that this will be seen as me being uncooperative and that I'll be forced into it. I'm also not so good at being assertive in these situations. Guess I'll see what happens in the next few days as I wouldn't be surprised if the cmht contact me sooner rather than later.""",Dissatisfied,None
24,2015-04-14 22:57:00,Waverunner,"b""I'm not quite sure which scares me more - them leaving me alone vs not leaving me alone. It's a no win situation. """,,None
25,2015-04-15 05:45:00,AliceinWonderland,"b""Hi waverunner, it's nice to see you again but I'm sorry things aren't good at the moment. I identify with what you've said about medication, it's very difficult when you feel you are a lone voice against a consensus. I've been persuaded many times into medication I didn't want to take and didn't believe would help (it didn't in my case). You've a right to your opinion on what you think will help, and if that's talking treatment rather than drugs they shouldn't view this as being uncooperative (they shouldn't, but unfortunately might). They can't force medication on you unless you're sectioned and admitted ( or I suppose they could force you by refusing other help unless you take them). But I hope you can manage to keep asserting what you feel is best for you, I wish you strength to be able to do that. And you do come across as strong and resilient to me, even if you perhaps don't feel it at the moment, you are contending with one of the hardest things anyone can face, and admitting to your feelings which takes courage and strength.""",Waverunner,None
26,2015-04-15 14:57:00,Waverunner,"b""Alice, thank you for your words. Have found it hard to be on here in the past few weeks as I don't really want to drag anyone down and not really felt able to support others. I also realise that I am feeling negative about things at present but that doesn't mean I don't know what will not work for me. At this point, I feel pretty numb. Just had enough and not wanting to do this anymore. I don't care if I die but I absolutely do not want to end up being sectioned or forced into something I don't want only because it alleviates the anxiety felt by professionals. Death is preferable to that.""",AliceinWonderland,None
27,2015-04-15 19:40:00,Waverunner,"b'Feeling restless and agitated. Not so sure what to do with myself. Dark thoughts, strong urges.'",,None
28,2015-04-15 20:51:00,braveone,"b'I had a bout of that last Thursday night, no easy answers to give, I was drinking and luckily passed out. I had the same feeling again Saturday afternoon and took myself out of the house to paint a door for a property I look after ( im a self employed gardener, sometimes painter!)Can you take yourself out for a walk, just to clear your thoughts a bit ?'",,None
29,2015-04-15 21:15:00,katya,"b""I really, really agree with this - if your mental health professionals aren't listening to your needs, then unfortunately you need to fight your corner.So sorry you're struggling with this. It'd be so much easier if they'd listened to you in the first fucking place.""",Dissatisfied,Crappy
30,2015-04-16 05:24:00,AliceinWonderland,"b""Please don't be concerned about dragging people down, your need for a place to talk and express feelings is what's important right now. People can choose to read or not read, and to an extent people know it comes with the territory that it won't be all roses the things people want to talk about here. You've as much right as everyone else to talk about difficult times and difficult feelings. Sorry you are feeling so numb and have had enough. Please keep talking. I hope the professionals hear you as well. Hugs to you """,Waverunner,None
31,2015-04-16 18:06:00,Waverunner,"b""Thanks again Alice. Just have trouble believing that I'm deserving... still struggling with negative thoughts and urges. Don't want to be here.""",,None
32,2015-04-16 21:34:00,Waverunner,b'Feel so alone ',,None
33,2015-04-16 21:48:00,katya,"b""Aw hun, we're here. Keep talking.""",Waverunner,Crappy
34,2015-04-17 04:38:00,Waverunner,"b"" can't sleep""",,None
35,2015-04-17 07:24:00,AliceinWonderland,"b""Aww, you really do deserve care and support though, I know what you mean though, I know that feeling. You're not alone, people are here who understand and care """,Waverunner,None
36,2015-04-17 15:36:00,Waverunner,"b"" wish I could say I felt it. It struck me the other day how alone I am and I don't want to be alone anymore. Not sure why I'm struggling to go on, need to let go. """,AliceinWonderland,None
37,2015-04-17 20:06:00,Waverunner,"b""There was a quote about friends on someone else's thread at the beginning of the week, can't remember the thread or the poster but if anyone remembers it, please can you let me know where to find it.""",,None
38,2015-04-17 20:19:00,MarlieeB,"b""UmmIt could be one of thesehttp://www.mentalhealthforum.net/forum/thread108839 from 2 days agohttp://www.mentalhealthforum.net/forum/thread108760from 3 days agohttp://www.mentalhealthforum.net/for...ead108735.html from 4 days agoCan't find anything else from this week at the moment.xxx""",,Sad
39,2015-04-17 20:35:00,Waverunner,"b""Thanks, no it wasn't any of these. I copied the quote on Monday but there was an issue with the formatting so can't decipher it now. It was part of a long thread. I thought it was a really good quote and wanted to keep it. Thanks for looking! Appreciate it!""",,None
40,2015-04-17 20:37:00,MarlieeB,"b""Now I'm on a mission lol""",,Sad
41,2015-04-17 20:43:00,Waverunner,b'You made me smile which is hard to do at the mo! Thanks though! Wish I could remember but part of it is about a friend coming into your life and staying.',,None
42,2015-04-17 20:58:00,blueflames,b'If it was a famous quote it might be here??Friendship Quotes - BrainyQuote',,Sad
43,2015-04-17 21:03:00,MarlieeB,"b""I don't think it is this one but maybe.http://www.mentalhealthforum.net/forum/thread50962.htmlDo you remember anyone who commented on it?""",,Sad
44,2015-04-17 21:22:00,Waverunner,"b""Wasn't that one. I though it may have been Kerome but I may also be making it up. Tried searching that but didn't find it.""",MarlieeBee,None
45,2015-04-17 21:22:00,Waverunner,"b""Haven't find it in here but some of these are very good so thanks.""",blueflames,None
46,2015-04-17 23:00:00,AliceinWonderland,"b'(((waverunner))) Thinking of you, love Alice x'",Waverunner,None
47,2015-04-18 19:37:00,Waverunner,"b'Nothing to say, just trying to stay connected. So badly want to crawl into a hole and disappear.'",,None
48,2015-04-18 20:21:00,catkin,"b""Hi, I feel similarly, don't think we've spoken before, just to say hi and keep trying to connect. The urge to disappear is hard to resist I know, but very hard to achieve. Be kind as you can to you xx""",,Sad
49,2015-04-18 20:37:00,Waverunner,"b""Hi Catkin. Thank you. It is hard to resist the urge to disappear but I don't think it's impossible to achieve. The fact is, no one would miss me. I hope that you are ok.""",catkin,None
50,2015-04-18 20:51:00,catkin,"b'I know it feels as if no one would miss you, but I think we can comfort ourselves with that thought. You would be missed, I don\'t doubt that.I won\'t say too much about it but I\'ve worked with people who\'ve tried and failed to ""disappear"", die. It isn\'t easy. But living isn\'t either is it? I\'ve read some of this thread now, you are waiting to hear about therapy?Can you wait until you find out what support is offered and give that a good go first, see where you are up to then? Being at the point of having nothing to lose can feel desperate, but sometimes also liberating. Sorry if I\'ve spoken out of turn. X'",,Sad
51,2015-04-18 22:45:00,Waverunner,"b""You haven't spoken out of turn Catkin. I appreciate your words. I am trying to hold on to hear about the therapy. I do have a suspicion though that being offered therapy will be conditional of me engaging with the cmht which I'm not really keen on. I just wish they would say one way or another so that I know where I stand. The question is whether I can hang on or whether I want to at this point.""",,None
52,2015-04-19 06:43:00,catkin,"b""Yes, it is hard waiting to hear. I don't know, but if you do start therapy, the cmht could simply be there in the background, as you will be focussing on therapy. Do you know what the cmht want you to do in terms of engaging?If the person or people you've seen from cmht so far are affecting your reluctance to have them involved, you can ask to see someone else? X""",,Sad
53,2015-04-19 10:03:00,maybe.shes.a.wildflower,"b'I hope you are feeling okay today WR My CC is getting me some sort of councilling talking therapy for after shes closed with me and ive not been with her long nor do I see her often.... It may be worth engaging and pkaying along just to get the therapy in place, atleast it may be faster that way. Xx'",,Lurking
54,2015-04-19 15:39:00,Waverunner,"b'Thanks Catkin and Wildflower. I think it may come to me ""playing the game"". However, a bit concerned because the therapist doing the psychotherapy assessment thinks I need much more involvement from them, including the crisis team which I don\'t want. She also made a throwaway comment about me considering how long I can continue to do my job. Didn\'t get a chance to discuss that further unfortunately but it was a bit of a shock as work has always been a safety net for me despite being stressful. Never taken time off for MH reasons either so not sure where this came from. Not feeling any better but decided being as honest as I was is perhaps not a good thing. My mind is all over the place though.'",,None
55,2015-04-19 19:20:00,catkin,"b""But if you are actively suicidal ? they can't ignore that fact, and if this is the case, then surely there is nothing to lose. Work doesn't exist if you are dead, therapy won't help then, but if you need some support to enable you to access therapy, isn't it worth seeing if you can work with services to get to the therapy that you want? It is your decision re work unless you are signed off, but it would be wrong for the assessor not to voice their concerns. X""",Waverunner,Sad
56,2015-04-19 19:32:00,maybe.shes.a.wildflower,"b""I wanted to remain working too as I found it distracted me but when I was miserable around services users I knew I couldn't give them what they needed anymore... Sometimes it is important to concentrate on yourself. You dont have to accept extra support... I only saw crisis when I needed meds, they just phoned me to check I was ok instead. Then I was handed to my care coordinator who I only saw once a week now twice so they really dont intrude that much if you seem well """,,Lurking
57,2015-04-19 20:48:00,Waverunner,"b""What you say is true. I am so used to having to do things on my own (I know it's not a great way to operate). I also haven't felt I've been supported by the cmht when I was willing to engage so I'm apprehensive on this occasion. Re work - although I haven't had time off for MH reasons, I have just gone back to work after a year off as I have cancer. And for all sorts of reasons, don't want more time off. I guess I will need to see what happens and then make a decision.""",catkin,None
58,2015-04-19 20:52:00,Waverunner,"b""I agree with you about being miserable around service users and if I felt that I wasn't able to meet their needs, my decision may be different. At the moment I can separate things and function at work but I hear you. Re cmht, maybe I'm overthinking things. Won't know until the therapist communicates her thoughts further with me. I can talk myself into opposing views within a short period . I don't know, I give up.""",maybe.shes.a.wildflower,None
59,2015-04-19 21:20:00,Healing2015,b'Have you been talking to the Samaritans too? They help me.',,None
60,2015-04-19 21:25:00,Waverunner,"b""Hi Healing. No, haven't used the Samaritans. I have an anxiety about using the phone. I know I could email I text but can't bring myself to do that either. Also have massive issues with trust.""",,None
61,2015-04-19 21:48:00,maybe.shes.a.wildflower,"b""You can email Samaritans  although its quite slow, I hate telephone talking too so emailed but found it not much help. I think as support we imagine to be cared for as we would our su's and that hasn't happened in my experience and it saddens me. I guess I need to help myself more but I'm struggling too thats why I'm under them? I duno... I look well therefore I must be ok. I'm glad you can still be strong enough to separate work and personal life  """,,Lurking
62,2015-04-19 21:53:00,Waverunner,"b""You are so right! Don't think I would still be here if I didn't have work.""",maybe.shes.a.wildflower,None
63,2015-04-19 23:00:00,Abbierad92,b'Thinking of you wave runner',,None
64,2015-04-20 16:48:00,Waverunner,b'Had an appointment with psychologist today (not the same as the person doing the assessment) and this relates only to my physical health. It was a good appointment though and feeling marginally better this afternoon.',,None
65,2015-04-20 18:34:00,Healing2015,"b""Work helps you? How do you put these thoughts aside to work? I'm going to have to do it and so scared.I have issues with trust too. I email samaritans from my old email address with no name identifyer.""",,None
66,2015-04-20 18:37:00,Waverunner,"b""I'm not really sure how I do it. Part of it is about bracketing which is literally like putting my stuff in a box until I can come back to it. And keeping busy so I don't have time to stop and think about me. I'm not always successful though but I manage""",,None
67,2015-04-20 22:13:00,catkin,"b""I'm sorry that you have cancer, a lot to deal with. Glad that you had a good appt with a psychologist today. If you can explain to assessing therapist or cmht what helped you today might it help you to push for therapy and show that you are benefitting from that psychologists input, not needing crisis team etc? Can't make sense but hope you can understand what I mean.sorry x""",Waverunner,Sad
68,2015-04-20 22:21:00,Waverunner,"b""Thanks Catkin. You make sense. The assessor was aware of my appointment today and I think that's the only reason that nothing else has happened yet. She asked me if I thought that the psychologist appointment would hold me and I said I thought it would. I think she also heard that I find weekly sessions (actually don't necessarily have to be weekly) helpful as a way of containing the thoughts/ urges. My sessions with the psychologist are time limited though and there is a long waiting list for therapy (if offered). Anyway, I think the psychologist will write to my GP who is quite supportive so will see what comes from that. I see the assessor again next week though so we'll see what happens.""",,None
69,2015-04-20 23:00:00,Waverunner,"b""Well, that didn't last long. Time to go.""",,None
70,2015-04-20 23:05:00,catkin,"b""I don't know what you mean? Do you mean how you feel has changed?I'm sorry xx I need to shut down now but will think of you and hope you can keep safe xx""",,Sad
71,2015-04-21 02:05:00,SomersetScorpio,"b""Sending you much love and I hope you can stay safe. I've been a bit crap at keeping up with the depression forum and so i'm sorry i've not seen this thread until now.. xx""",,Blah
72,2015-04-25 09:32:00,Waverunner,b'Still feeling very on edge and my mind is a jumble of feelings. Low.',,None
73,2015-04-25 09:41:00,rubyrose,"b""Sorry to hear it. Please try your best to keep holding on. Don't give up on yourself. """,,None
74,2015-04-25 20:56:00,Waverunner,"b""Don't feel I have a purpose for being on this earth """,,None
75,2015-04-25 21:37:00,SadSoul,"b""Sometimes it isn't about having a purpose. Sometimes we are the purpose. Maybe it is time for you to look after yourself so that in the future you will be able to look after others and have a purpose. This is your time now so be kind to yourself. Get yourself better. Sad x""",,Confused
76,2015-04-26 09:53:00,Waverunner,"b'Feel like I\'m going in circles but spinning so fast I can\'t get off this ""ride"". More than ever I don\'t want to be here. My anxiety is also on the increase as I have my appointment re the psychotherapy assessment this week. I\'m a little scared of what the outcome may be and of being forced to engage with the cmht. I feel I might be ambushed at this appointment so just want to cut and run or worse.'",,None
77,2015-04-26 10:08:00,Anime-Alchemy,"b""Hello buddy  nothing won't happen to you because your going to overcome this and win. I know you can do this. Also keep engaged on this forum, we will be there for you and support you. Never give up! I won't let you """,,None
78,2015-04-26 22:22:00,Waverunner,b' how much longer can I hold on?',,None
79,2015-04-26 22:40:00,SarahD,b'Hi WaverunnerYou can hold on. I know it is hard. I go through a similar struggle. Many people on here care for you and are willing you to get through this. Xxxx',,None
80,2015-04-26 22:42:00,Waverunner,"b""Thank you SarahD. Don't think I believe that people (here or anywhere) care. """,SarahD,None
81,2015-04-26 22:55:00,SarahD,"b""I don't know your personal circumstances, whether you have friends or family, but I can tell you that people on here do care. If you read through just this one thread you can see that people do care and feel for you and want to help if they can. People here have had similar problems and understand what it is like, so when they offer support it is from the heart.Are you feeling worse because you are worrying about the assessment?""",,None
82,2015-04-26 23:02:00,katya,"b""Oh we do. I know I don't know you in real life or anything, but I genuinely want you to be safe and happy. We do care. You've got us to talk to; please remember that. """,Waverunner,Crappy
83,2015-04-26 23:04:00,SomersetScorpio,"b""I just wanted to pop in to say I care too - i've not been on the forum much this weekend, but intend on doing a proper catch-up when the film i'm watching ends.I'm really sorry things are feeling worse and worse for you.I can understand that you'd be nervous about the psychotherapy assessment, but it could lead to some brilliant support and turn out to be one of the best things you've done.. you never know. """,,Blah
84,2015-04-27 07:13:00,Waverunner,"b""Thanks all. I'm feeling more anxious because of the psychotherapy assessment appointment but generally feeling pretty low as I have for some time. I do want the therapy badly as I genuinely think it will help but after my last appointment (which was supposed to be the last), I'm concerned that they may not even offer the therapy or if they do, it will be conditional of my engagement with the cmht which I don't want. However, think she is concerned about the risk. I'm felt this way for such a long time so I don't see the risk in the way she does and no one has really been bothered before. It feels more like their own anxieties and covering their backs then genuine care and concern.""",,None
85,2015-04-27 15:21:00,SarahD,"b""Hi WaverunnerSorry I haven't had the chance to get back to you before. What day is the assessment? What kind of engagement with the CMHT are you worried about?It is funny, but there is a kind of parallel going on with me at the moment. I am soon to start some therapy (although it is a short course) which I think could help me, and I am desperate, but I am at odds with the CRT and think I may be about to sabotage everything. Again.I think the only thing you can do is try, see what is offered. You may as well do that. It could be really good. (Keep telling myself that. Still nearly messed everything up this week.)I am thinking of you. Xxx""",,None
86,2015-04-27 16:28:00,Waverunner,"b""Thanks SarahD. The appointment is Friday. The assessment was supposed to be complete but she was so concerned about me after the last appointment that she wanted time to consider things and also talk to the cmht. She felt that the crisis team should be involved and she wants me seen by a Pdoc. I currently have an appointment in July (as a result of her referring me after our first appointment) which I had planned on cancelling anyway. I don't want any involvement with cmht, just the therapy. I have generally stayed under the radar of cmht but the couple of experiences I have had haven't left me feeling very optimistic. THe most recent being my cpn not turning up for an appointment and not following up until my GP contacted her at which point she blamed me for getting the arrangements for the appointment wrong (I know I didn't). Additionally, I had asked her specifically to use my mobile to contact me as a live in a shared house with no confidentiality. She didn't respect this and it put me in a difficult position. And left me feeling pretty angry. I get your feeling of sabotage because at this point I'm fighting the strongest urge not to walk away from everything (I know what it means for me if I do walk away so holding on by a thread). I hope that things work out for you! """,,None
87,2015-04-27 17:17:00,SarahD,"b""Relationships with mental health service are so tricky aren't they? If you are back in touch you should tell them you only have one phone number now and get them to delete the other one. I can see why you don't want to be involved too much with them. I have had good and bad experiences with them, very wary of them, sure they don't tell me what is really going on, it unsettles me. I don't like the way they do things.The only thing is, it is probably worth hanging on to see about the therapy, and you must really stress to them you want to do it, that you think it could be valuable and make a difference. It has to be worth a try.As I said, I am in an awkward situation with them and feel let down, and also fighting the urge to do something which will just be self-destructive. But I am going to try not to!I hope you can hold on and try too.""",,None
88,2015-04-27 17:22:00,Waverunner,"b""Thanks SarahD. Yep, very tricky. I'm pretty much trying to get to Friday to see what happens. No promises though. I hope that you manage to get through it! Unfortunately, I've had no good experiences with them.""",,None
89,2015-04-27 22:00:00,Waverunner,"b""I've just realised that I'm pushing people away (not that there are many to push away). Such an internal battle going on at the moment. Wish I could feel solid ground under my feet instead I feel I'm in the middle of a stormy sea with no way to help myself. Will soon be on my own in the flat so much easier to act on urges.""",,None
90,2015-04-27 22:04:00,SarahD,"b'We are still here for you, even if you are alone in the flat. I hope you can hold on. Xxx'",,None
91,2015-04-27 22:07:00,Waverunner,"b""I don't want to hold on.""",,None
92,2015-04-27 22:15:00,Fairy Lucretia,b'please hold on xx you are a very special person xx sending all my love xx',,Angelic
93,2015-04-27 22:20:00,SarahD,"b""I know you don't want to hold on. I also know how that feels. Please try.We do really care what happens to you.""",,None
94,2015-04-28 08:12:00,Waverunner,"b'Not looking forward to the day, feeling lousy '",,None
95,2015-04-28 09:25:00,SarahD,b'Morning Waverunner. Sorry you feel so bad. Can you go out for a while? It is a beautiful morning here.',,None
96,2015-04-28 17:18:00,Waverunner,b'Thanks SarahD. Was at work and turned into a busy day. Still feeling lousy and pretty drained ',SarahD,None
97,2015-04-28 18:47:00,Sparklypurplepaws,"b""Hey wave, I'm so sorry you are feeling this way - what a wonderful person you must be to post encouraging and supportive messages to others, when you feel like this yourself x It's a hard slog isn't it, but we don't know what's around the corner - cling to that thought wave - good things could be around the corner x""",,Confused
98,2015-04-28 18:56:00,Waverunner,"b""I wouldn't say that about myself but thanks for your kind words! We don't know what's around the corner, you are right but just wish I felt a whole lot closer to that corner. Really just want it to end now.""",,None
99,2015-04-28 19:07:00,Sparklypurplepaws,"b""I know exactly how you feel wave, labourious isn't the word! Try and take care of yourself - have a bath, listen to some music, write a letter, put on some nice smellies, eat chocolate, light a candle - anything to give yourself a break for half an hour x""",,Confused
100,2015-04-28 19:41:00,Waverunner,b'I made a promise to someone to give them the opportunity to say goodbye. Not sure I can keep that promise.',,None
101,2015-04-28 20:07:00,Sparklypurplepaws,b'Come on wave - please hang in there x',,Confused
102,2015-04-28 21:11:00,Sparklypurplepaws,b'How you doing wave?',,Confused
103,2015-04-28 22:00:00,MarlieeB,b'Wavey let us know you are ok when you can?Xxx',,Sad
104,2015-04-28 22:20:00,In the Clouds,"b""I don't know you but reading this has made me cry, I really really hope you're alright x""",,Angelic
105,2015-04-29 08:57:00,Sparklypurplepaws,"b'Wave, please let us know your alright x'",,Confused
106,2015-04-29 09:40:00,SadSoul,b'I hope you are safe and that this pain ends soon. It always does end. It may go on a long time but it does get better.',,Confused
107,2015-04-30 00:36:00,Waverunner,b'Still here. Not okay. Sorry my post made you cry In the Clouds.',,None
108,2015-04-30 01:37:00,SarahD,"b""I haven't been online much today, but have been thinking about you. Xxxx""",,None
109,2015-04-30 10:35:00,SadSoul,"b""It is hard to do anything when you feel this way. It's like suffocation and paralysis for me. I retreat into my shell and inside there is no air. Food can't get in. Nothing can get in. Well, little bit of something get in. Inside my shell I have photographs of good times. Memories of being loved and cuddled by grandparents. I peek out and see people and the world and let some in. I'm usually scared to look for too long otherwise I risk bad stuff coming in to my shell. I just thought some kind of description and words might help you. Expression is a good way to allow yourself to breathe. Shutting down is what you might be doing and that is ok but when you start to awake you must come straight here to talk because you will need people to rationalise your thoughts and tell you that you will be ok. We have been there.""",,Confused
110,2015-04-30 16:31:00,Sparklypurplepaws,"b""Hang in there wave, and try your best to keep us updated, there's been some very worried souls around here x""",,Confused
111,2015-04-30 16:40:00,Waverunner,b'Thanks everyone. I think tomorrow will be make or break for me. Last (should be) appointment with therapist doing assessment. Should hear what the outcome of her discussions with cmht have been and if I will be offered therapy. I feel that the last thread holding me may be cut tomorrow (if I get there). So so tired.',,None
112,2015-04-30 17:14:00,Sparklypurplepaws,"b""Well, really try your best to make that appointment, might just be the lift you need? Are you under the crisis team? I know they've such a bad name, and I personally have nothing good to say about them, but when your in despair like this, they are the only people you can turn to - they can keep a check on you, which it seems you need right now x""",,Confused
113,2015-04-30 17:16:00,SadSoul,"b""I feel similar. Hanging by a thread which the strength of is determined by a future event. Yours tomorrow and mine in one week. I wish mine was tomorrow to get it over and done with.We cannot however give such power to others. Whatever they do or decide, we are in our own hands. I'm depressed and tired too. I am the one who has to struggle through and help myself. If others are there to help then that is a bonus. Luck. We cannot rely on that help sometimes though. I'm cynical about the help out there though. I have been let down. I hope you won't be let down.""",,Confused
114,2015-04-30 18:44:00,Waverunner,"b""I don't want cmht or crisis team involvement. Therapist thinks I should be under crisis team - we disagree so tomorrow will know what they have decided. I feel it's inevitable now though because I don't think I'll like what tomorrow will bring. I just want the therapy, nothing else and won't be manipulated into anything else.""",,None
115,2015-04-30 20:27:00,SadSoul,b'Talk to them and see.',,Confused
116,2015-04-30 20:30:00,Waverunner,"b""Thanks Sad. Think I'm done but that's ok.""",,None
117,2015-05-01 12:46:00,BrianHorlicks,"b""Please talk to someone,It really does help,To be able to talk to someone,Who doesn't know ant if your family, and friends,Really helps,Because your not being judged.I still find it hard to express how i feel to my family,And how i really feel, about things.i still hide a lot of who i really am.there has been many very dark times,Self harm,Self hatedred,Trying to block out thoughts, and feeling,Angry at everyone and everything,Days where nothing would go right,Even nearly trying to commit suicide,But i managed to get through,I still get days like this,but there not as bad,And i try to think, or do things that make me laugh,Even if other people don't think so!""",,None
118,2015-05-01 13:54:00,SadSoul,"b""We don't get to choose when we die. I was told this is a test which will make us wise. Not much comfort is it. I don't have the answers I just am in your boat. We are all on this boat together. If one of us jumps overboard, it's not right, it cannot happen deliberate or accidentally. And accidents happen a lot.Here's a life jacket. Stay with us.""",,Confused
119,2015-05-01 17:46:00,Waverunner,"b""Had my appointment today. She kept me waiting and I was just about at the point of leaving when she came to get me. Not a good start and I was in a really bad place when I got there and not really able to talk. She did contact the cmht and I think she was surprised when I said they hadn't contacted me. She checked the notes and said they were still deciding what to do. She also started to go down the road of saying she wanted more discussions with them. I was clear that I didn't want their involvement and I think she finally heard this but I'm still not convinced they won't contact me. The good news is they are going to offer me individual therapy (although there is a waiting list of about 6 months from this point) and I feel relieved but I still want to give up. I think this confused her a little and I understand why. I can't explain it other than to say I've been hanging on by a thread for so long that I don't feel I can anymore. She is still concerned about the risk and wants to see me again in 3 weeks. Also managed to talk with her about the comment she made about me continuing to work. I understand her reasoning now although I felt for a bit that she thought I might be exaggerating things to her. I think I was able to explain this to her. So, guess I got what I wanted and should be happy but feeling so detached from everything now and just want to end the pain. On my own at home now for a while so could easily achieve this. Thank you to all who have responded to my posts and supported me.""",,None
120,2015-05-01 17:56:00,MarlieeB,"b""I'm glad you have offered therapy  I also understand the emotions you are going through, assessments are hard as they are but when you have a added complication like the worry of CMHT it is awful.Please stay safe HunXxx""",Waverunner,Sad
121,2015-05-01 18:00:00,Waverunner,"b""Thanks MarlieeBee. It's good to see you on the forum! I'm not sure I can stay safe at present, don't trust myself very much. Also struggling physically right now with symptoms so had blood tests today and waiting for results - more anxiety and the pain doesn't help my mood any.""",,None
