,date,username,post content,quoted user,post mood
25,2012-05-26 20:10:00,bulbie,"b'RP, a welshman eh? I always did find the Welsh accent very sexy. i managed to shop, but only just. Very nearly had a panic attack and passed out. '",,Chatty
26,2012-05-26 22:38:00,-Phoenix-,"b""Hehe... I'm Welsh but my mother is English and I was born in England. So I'm a bit of both. I consider myself more Welsh than English though. I've lived most of my life in Wales and I do have a Welsh accent. """,bulbie,None
27,2012-05-26 22:52:00,-Phoenix-,b'I still live in Wales... not too far from Swansea. I spent 6 years from age 9-15 in NW England.',,None
28,2012-05-26 23:30:00,-Phoenix-,"b""Of course. Very green and very hilly and very friendly too. As the song goes:We'll keep a welcome in the hillside,We'll keep a welcome in the vales,This land you knew will still be singing,When you come home again to Wales!""",,None
29,2012-05-26 23:39:00,-Phoenix-,"b""Thanks. But I'd better not outstay my welcome. Last time I started singing in work I got some really weird looks... """,,None
30,2012-05-26 23:50:00,-Phoenix-,b'Goodnight. ',,None
31,2012-05-27 18:02:00,bulbie,b'And suddenly my thread is no longer about me...',,Chatty
32,2012-05-27 18:32:00,bulbie,"b""Ha, don't worry about it. I'm just cranky because of the heat. It's unbelievable.""",,Chatty
33,2012-05-27 18:47:00,Unloved,"b'hi bulbie, i know what u mean about the heat!. Ive not gone out the house again for the last 2 days.. Hopefully tmrw may be slightly cooler '",,Tired
34,2012-05-27 18:48:00,Starless,"b'You can get blinds for velux windows, B. Not sure where though. Google will know!'",,Cheerful
35,2012-05-27 18:50:00,bulbie,"b""I'll tell T to ask Siri! Unloved, I've hidden in all day, but tomorrow i have to replant my lettuce. Eek!""",,Chatty
36,2012-05-27 18:51:00,bulbie,"b""i keep trying to read case studies, i just can't do it in this heat.""",Jamster,Chatty
37,2012-05-27 18:52:00,Starless,"b""Ooh. Siri - she'll know which ones are close to you too. Haha""",,Cheerful
38,2012-05-27 19:00:00,bulbie,b'Apparently last night T told it to fuck off and it said Now now...',,Chatty
39,2012-05-27 19:18:00,bulbie,"b""Besides the lettuce, I'm growing tomatoes and bell peppers. There are literally hundreds of shoots to be replanted...""",,Chatty
40,2012-05-27 19:29:00,bulbie,"b""I'm growing little gem and they are sprouting like crazy> Mine appeared after just one week.""",,Chatty
41,2012-05-27 22:54:00,mckie,b'take care.',,None
42,2012-05-28 10:23:00,bulbie,b'Oh gods I would love to be able to grow strawberries ',jaxie40,Chatty
43,2012-05-28 10:42:00,bulbie,"b""T's mum is growing them in a strawberry grower thing, maybe I'll get some of those... I love it when they're super juicy.... """,,Chatty
44,2012-05-28 10:51:00,bulbie,b'I really want a tree. Have my own ultrajuicy fruit.',,Chatty
45,2012-05-28 11:12:00,bulbie,"b""Aren't you allowed to use a watering can?""",,Chatty
46,2012-05-28 11:31:00,bulbie,b'Good for keeping fit?',,Chatty
47,2012-05-28 11:42:00,Wiseowl,b'Hi bulbie just wanted to say I started gardening to help my mental health about two years ago. I started growing fruit and veg in pots on the patio at first. I tried to be a green gardener no pesticides this website is very good for thathttp://www.greengardener.co.uk/It really does keep you fit and it helps you get out in the sun (when we have it) so you get lots of serotonin. ',,In Love
48,2012-05-28 11:52:00,bulbie,"b""Thanks muchly for the link, it's going to come in really useful! T's mum is a horticulturalist, but I'm always too shy to ask her stuff. """,,Chatty
49,2012-05-28 12:03:00,Wiseowl,"b'I just used to follow the instructions on the seed packet/plant and learn as I went. A lot of it is intuitive like looking after a pet, do they need feeding, a drink, are they too hot etc. '",,In Love
50,2012-05-28 14:25:00,bulbie,"b""I'm just winging it, reading the seed packets really. I've had more success with this recent venture than I've had before.""",,Chatty
51,2012-05-28 14:47:00,bulbie,"b""Eat those beans! When they're fully grown...I think my friend's avoiding me. Sigh.""",,Chatty
52,2012-05-28 14:51:00,bulbie,"b""I don't know what my friend is thinking really. He was all gung ho about meeting up with me again, but now my travel date is getting closer, he's getting quieter and quieter...""",,Chatty
53,2012-05-28 15:03:00,bulbie,"b""His loss. I'm not going to waste time or tears on him if he won't make an effort.""",,Chatty
54,2012-05-28 15:47:00,Starless,b'His loss indeed! What a silly fruit.',bulbie,Cheerful
55,2012-05-28 16:14:00,Wiseowl,"b""I agree Starless. I hate it when you make an arrangement with someone and they don't contact you then it gets all complicated. Call me old fashioned but if I make plans with someone I stick to it unless there is a very good reason why not, in which case I let them know ASAP and rearrange it.""",,In Love
56,2012-05-28 16:21:00,Wiseowl,"b""It's peoples' lack of thought/concern for other people that makes my fear of socialising worse. I think you're right Bulbie don't waste time it is there loss.""",,In Love
57,2012-05-28 17:16:00,bulbie,b'Why she giving you evils? Did you get the last pack of Pikachu cards in the shop?',,Chatty
58,2012-05-28 17:53:00,bulbie,b'Why are you friends with her? ',,Chatty
59,2012-05-28 18:06:00,bulbie,"b""Nah, there's no excuse for shitty behaviour like that. """,,Chatty
60,2012-05-28 18:26:00,bulbie,b'Sounds like she was never really your friend at all.Is your son ok now?',,Chatty
61,2012-05-28 18:42:00,bulbie,"b""No, quite right too. It does sound a bit like he's trying to make her completely dependant on him so she'll never leave. Creepy.""",,Chatty
62,2012-05-28 18:50:00,bulbie,"b'Bubbly Bulbie is fried, tired, and paranoid. How are you?'",,Chatty
63,2012-05-28 19:03:00,bulbie,"b'I think everyone is avoiding me, being unpleasant o purpose. '",,Chatty
64,2012-05-28 19:10:00,sadgirl,"b""I know how you feel everytime I step outside I'm convinced that everyones starring at me with disgust and talking about me because there disgusted with who I am""",,Sad
65,2012-05-28 19:16:00,bulbie,"b""Thanks guys. Sadgirl, I'm like that every time I go out too. i hate it! None of my RL friends are talking. That always makes me paranoid. """,,Chatty
66,2012-05-28 19:25:00,bulbie,"b""I've never had many to start with. No one wants be friends with the crazy lady who smells of wee.""",,Chatty
67,2012-05-28 19:34:00,bulbie,b'Exactly the same here.I need a friend tonight. I feel unsettled.',,Chatty
68,2012-05-28 19:41:00,bulbie,"b""*climbs on to couch*I'm there.""",,Chatty
69,2012-05-28 19:49:00,bulbie,b'Cider......... anything to drown out le voices...',,Chatty
70,2012-05-28 19:55:00,bulbie,"b'uuuuuuuuuuuuurpThaaaaanks.Feck I hate mods like this, I really do.'",,Chatty
71,2012-05-28 19:59:00,Allyke,b'Did I hear...cider?',,None
72,2012-05-28 20:03:00,bulbie,"b""I'm worried about my dad and some other things... """,,Chatty
73,2012-05-28 20:08:00,Wiseowl,b'I like you to BulbieYey to all orange fruit people ',,In Love
74,2012-05-28 20:13:00,bulbie,"b""Im proper freaked out tonight, an overwhelming feeling of no one is talking to me because they don't love me anymore. """,,Chatty
75,2012-05-28 20:19:00,Wiseowl,b'Bulbie I hate that feeling. I hope it goes away As Jaxie said we do ',,In Love
76,2012-05-28 20:24:00,bulbie,"b""Thank you...I've had quite a knock the last few days, the bad news about my dad, my ex texting then going cold on me yet again, and something tonight which I'm not comfortable mentioning publicly...""",,Chatty
77,2012-05-28 20:30:00,Starless,"b""You are loved, B.  Things will be OK - we're here for you.""",,Cheerful
78,2012-05-28 20:34:00,bulbie,"b""Waaaaaaah I'm just in meltdown mode!""",,Chatty
79,2012-05-28 21:01:00,bulbie,"b""Its not tonight for some reason. And my mind is on cake but the voices won't let me eat.""",,Chatty
80,2012-05-28 21:12:00,bulbie,b'Thank you for tonight Jaxie. ',,Chatty
81,2012-05-28 21:50:00,Allyke,"b""Sorry you're struggling at the moment, Bulbie. I care about you too, I think you're awesome. I wish I could stay and talk to you through this, but I have to go and have a shower and go to bed. PM me though if there's anything you want to get off your chest? Love xx""",,None
82,2012-05-29 10:07:00,bulbie,b'I wanna cake!Someone on le forum has mistaken my kindness for flirting. Awkward!',,Chatty
83,2012-05-29 11:31:00,bulbie,"b""lol you don't think I meant you did you? Cake is cake to me, I will eat literally anything.""",,Chatty
84,2012-05-29 12:12:00,shrew,"b""chocolate ring dougnuts sound just wrong - or is it just me that's the wrongun?hope you are feeling better bulbie """,jaxie40,Stressed
85,2012-05-29 12:25:00,bulbie,"b""umm... I've already eaten the chocolate rings?""",,Chatty
86,2012-05-29 12:32:00,shrew,"b""did you stick your finger in it? Sorry. See, told you I was a wrongun. There's a girl who is at my college here who does jewellery and she has a ring stretcher which is a source of much amusement. Anyway...Hope you have a great day today  We're always here if you need anything, I'm sure you know that """,,Stressed
87,2012-05-29 12:36:00,shrew,"b""sorry, I was being a perv. Ignore me. It's all I've got, sexual innuendo and weird humour, I blame carry on films. :P""",jaxie40,Stressed
88,2012-05-29 12:38:00,bulbie,"b""How's this one for you then Shrew - Morgan Freeman showed me his worm hole AND his black hole!Jaxie, I can't resist a good chocolate ring! """,,Chatty
89,2012-05-29 12:49:00,bulbie,"b""I do really need you guys today. I'm the duck who's feet are paddling like crazy under water.And yes. Yes I did stick my finger in it.""",,Chatty
90,2012-05-29 13:03:00,Wiseowl,"b""Hi Bulbie how are you. Bit worried by some of the earlier posts sounds like some kind of kinky cake lovers forum I don't even want to think about what you could do with cake in that manner....I'm too young for this sort of talk lol """,,In Love
91,2012-05-29 13:12:00,bulbie,"b""Innocence. Ruined.I'm mixed today Wiseowl, thanks for stopping by. """,,Chatty
92,2012-05-29 13:41:00,shrew,b'Hahaha What about a cream finger? How are you feeling mixed today bulbie?',bulbie,Stressed
93,2012-05-29 14:22:00,bulbie,"b'Happy, sad, paranoid, triumphant, needy, the list goes on...'",,Chatty
94,2012-05-29 14:30:00,shrew,"b""Let's focus on triumphant and happy. What's making you feel that way? Good things must have happened, let's hear 'em """,,Stressed
95,2012-05-29 14:37:00,bulbie,"b""My train ticket is booked. That's the only good thing.""",,Chatty
96,2012-05-29 14:51:00,shrew,"b""what are you doing when you go on the train? Is it something to look forward to? You have probably already said so sorry.Jaxie - ha ha ha (doesn't really translate when typed does it?) """,bulbie,Stressed
97,2012-05-29 14:51:00,bulbie,"b""I'm going back up to Scotland for a bit, my dad needs a hand for a while. My ex also wanted to met but I reckon he will come up witha way to back out. His controlling tactics are getting so predictable.""",,Chatty
98,2012-05-29 15:41:00,bulbie,"b'Aye he does. Umm, I just signed up to No Longer Lonely... '",,Chatty
99,2012-05-29 16:21:00,bulbie,"b""I didn't think you cared anymore! """,,Chatty
100,2012-05-29 16:35:00,bulbie,b'You too? I tend to watch that in le morning to try and get myself started.',,Chatty
101,2012-05-29 16:52:00,bulbie,b'Have you seen the american Jezza?',,Chatty
102,2012-05-29 17:11:00,bulbie,b'I dunno. I liked Trisha but I think I prefer Jezza...',,Chatty
103,2012-05-29 17:23:00,sparrow,"b'I am married and have been for donkeys years,my kids are grown up and gone and i can say i,m honestly say that im very lonely.Marriage is,nt all it,s cracked up to be.I dont talk about my depression or s/harm with him,as he never asks.Just because your with someone,have a partner,or family doesnt mean your okay.'",,None
104,2012-05-29 17:28:00,bulbie,"b""It sounds like you haven't got a good husband. That's not what I am looking for. It's just as ok to be lonely and single as it is to be lonely and in a relationship.""",,Chatty
105,2012-05-29 20:14:00,bulbie,b'In tears ffs ',,Chatty
106,2012-05-29 20:34:00,bulbie,"b""I'm not mad at you, I'm mad at myself for being emotional.""",,Chatty
107,2012-05-29 20:44:00,bulbie,"b""I'm wondering if everything lately has just overwhelmed me...""",,Chatty
108,2012-05-29 20:52:00,bulbie,"b""My dad having a fall I wasn't there for, my ex coming back giving me hope then leaving, missing T when Ileave for Scotland...""",,Chatty
109,2012-05-29 21:12:00,bulbie,"b'I dont know why either, I was so good to him...'",,Chatty
110,2012-05-29 21:19:00,bulbie,b'I feel such an enormous pull to fill that hole.',,Chatty
111,2012-05-29 21:31:00,bulbie,b'To fill the void he left.',,Chatty
112,2012-05-29 21:36:00,bulbie,b'night ',,Chatty
113,2012-05-30 10:28:00,bulbie,"b""I'm a little better today but I barely ate and was in the bathroom lots so my tummy isn't so good today.""",,Chatty
114,2012-05-30 10:41:00,bulbie,b'I just cut myself a massive wedge of cake.',,Chatty
115,2012-05-30 10:49:00,Starless,b'*Sends Bulbie cheese loaf via the mini stargate*',,Cheerful
116,2012-05-30 10:51:00,Wiseowl,"b""Starless you have a mini stargate! Where do you get them from I want one. Bulbie I'm going to have some cake later banana cake mmmm...hopefully without any sexual inuendo """,,In Love
117,2012-05-30 10:52:00,bulbie,b'Omanomanom! THaaaaanks Starless.Moi? Insinuate innuendo at you munching banana cake Wiseowl? Never!',,Chatty
118,2012-05-30 11:00:00,Starless,"b""Hey WiseowlI went through hell trying to steal this mini stargate, and a matching one for B. As you can imagine, the team of SG-1 is rather possessive of said alien technology. I did manage to steal them both, but it also involved the use of a shrink ray I've unfortunately never been able to retreive. Security's tighter these days. """,,Cheerful
119,2012-05-30 11:06:00,bulbie,b'Help! Amanda is Tapping into mine!',,Chatty
120,2012-05-30 11:08:00,Starless,"b""It's alright, just hit whatever appears with a spatula. They'll assume the world is too hostile and never bother coming back.""",,Cheerful
121,2012-05-30 11:09:00,Wiseowl,b'People are so untrusting these days. Not like the good old days. It almost makes me reconsider my career as an evil criminal mastermind (signing on at times has been tricky the job centre staff do look puzzled)Now please excuse me while I feed my pet sharks in my evil lair moohaha! ',,In Love
122,2012-05-30 11:11:00,Wiseowl,b'Two things you should always carry with you a towel and a trusty spatula ',,In Love
123,2012-05-30 11:13:00,bulbie,b'Oh yes - never forget your towel!',,Chatty
124,2012-06-01 15:26:00,bulbie,b'Can someone give me a hug?',,Chatty
125,2012-06-01 15:49:00,bulbie,"b""Thank you! I need people today.You're set to aggressive - what's up?""",,Chatty
126,2012-06-01 15:55:00,Wiseowl,"b""Hi Bulbie you wonderful orange fruit Hello Jaxie I'm sorry to hear that, hope it wasn't I said. :""",,In Love
127,2012-06-01 15:56:00,shrew,b' ',,Stressed
128,2012-06-01 16:02:00,bulbie,b'My girls! I kinda want to know what the thread was...',,Chatty
129,2012-06-01 16:05:00,Wiseowl,"b""Awwww! You got me all emotional now So do I but I was being polite and not asking. I didn't want to put pressure on Jaxie.""",,In Love
130,2012-06-01 16:10:00,bulbie,"b""I'm too nosy. Sorry Jaxie. """,,Chatty
131,2012-06-01 16:10:00,Wiseowl,"b""One of those people. Chat to us we're your friends (it's okay if you want to run now) I had some thread responses yesterday that really got me angry but I decided to let it lie it's a waste of energy and there are other people who really appreciate people replying (whatever their viewpoint).""",,In Love
132,2012-06-01 16:16:00,Wiseowl,"b""Bulbie I don't know how to break this to you....um you don't have a nose! """,,In Love
133,2012-06-01 16:20:00,bulbie,b'WHAT? WAAAAAAAAAAAAAAAAH! ',,Chatty
134,2012-06-01 16:24:00,Wiseowl,"b""Guys I'm being very naughty eating a large blackcurrant jam doughnut! Yum! There is this stall that makes them all different fillings so I brought one earlier """,,In Love
135,2012-06-01 16:27:00,bulbie,b'No! My brother! How could you? ',,Chatty
136,2012-06-01 16:39:00,Wiseowl,"b""well...it came out the bag and begged me to eat it the sugar the smell of dough I was powerless to resist Mind you at least I wasn't eating an orange for all I know it might me a relative of yours, then I'd of felt really bad. """,,In Love
137,2012-06-01 16:42:00,bulbie,"b""I didn't know he was suicidal, he seemed so happy! He wanted to be a Ribena blackcurrant! """,,Chatty
138,2012-06-01 16:49:00,Wiseowl,"b""Oh god I'm a murderer he didn't have any family to support did he? """,,In Love
139,2012-06-01 17:01:00,bulbie,b'All those poor little blackcurrantlets!',,Chatty
140,2012-06-01 17:14:00,Wiseowl,"b""What comes after veganism? What do you acll someone who doesn't eat any living thing including fruits and veg? """,,In Love
141,2012-06-01 17:17:00,bulbie,b'Starvationism.',,Chatty
142,2012-06-01 17:34:00,Wiseowl,"b""I must admit I do like meat. I'm picky though it has to be free range/outdoorbreed (due to finance I eat less meat but buy better quality) and I don't like fatty meat I like it lean.""",,In Love
143,2012-06-01 18:00:00,Wiseowl,"b""I love noodles. I like stirfry to or pad thai. I buy waitrose essentials sometimes because they have high welfare standards on their own brand stuff and it's good value. Obviously I'm only buy for 1 so less expensive. You've made me hungry now lol I want oodles of noodles.""",,In Love
144,2012-06-01 18:50:00,Wiseowl,"b""I'm looking forward to sunday going to have a roast haven't had one for ages, because for one person it can be quite expensive. But I'm treating myself and I'm sure Hammy will have some carrots. """,,In Love
145,2012-06-01 19:00:00,Wiseowl,b'Sounds good may the weather hold out for you. ',,In Love
146,2012-06-01 19:16:00,Wiseowl,b'Jaxie do you know where Bulbie went it seems some how less orange without her. ',,In Love
147,2012-06-01 19:29:00,bulbie,"b""I'm ac tually hoping for rain next weekend, will make my train journey more comfortable.""",,Chatty
148,2012-06-01 19:33:00,Wiseowl,"b""I like train journeys Hope you're going somewhere fun!""",,In Love
149,2012-06-01 19:44:00,Wiseowl,"b""I'm not going to ask how you trained him lol.""",,In Love
150,2012-06-01 19:49:00,Wiseowl,b'What walnut whips and daisy chains? ',,In Love
151,2012-06-01 19:57:00,Wiseowl,"b""Sounds fair to me. It's great that he is supportive. Plus you've always got the whip he gets out of line lol.""",,In Love
152,2012-06-02 12:32:00,bulbie,b'She is here and miserable.',,Chatty
153,2012-06-02 12:46:00,Wiseowl,"b""Hey Bulbie & Jaxie You guys haven't got a magic wand I can wave that'll clean my flat, do the laundry and clean out the hamster have you? It would be a great help Oh no Bulbie anything in particular or just general misery?""",,In Love
154,2012-06-02 12:54:00,bulbie,"b""Passed a brass band today. They're a bit of a trigger for me.""",,Chatty
155,2012-06-02 12:58:00,Wiseowl,b'How are you coping? Doing anything special today or just at home? ',,In Love
156,2012-06-02 13:02:00,bulbie,"b""I'm out just now. Trying not to bawl my eyes out.""",,Chatty
157,2012-06-02 13:13:00,bulbie,b'I really hate days like this.',,Chatty
158,2012-06-02 13:22:00,bulbie,"b""I read that as you'll put a sarnie on my face.""",,Chatty
159,2012-06-02 13:32:00,bulbie,b'Good because that sounds delicious!',,Chatty
160,2012-06-02 14:01:00,Wiseowl,"b""Jaxie's right keep talking to us we're here for you mmm...foodneed to have lunch finally managed to drag myself up to do cleaning so feeling a bit better. Sending you tons of hugs Bulbie Maybe have a hot drink to calm you down sometimes camonmile is good. (mind you I find sitting in cafes a bit stressful can only do it on a good day)""",,In Love
161,2012-06-02 18:10:00,bulbie,"b""Well this is smashing. I've spent the last few hours in tears.""",,Chatty
162,2012-06-02 18:12:00,Wiseowl,b'Oh no Bulbie is it because of what happened earlier? ',,In Love
163,2012-06-02 18:21:00,Wiseowl,"b""We're here for you x """,,In Love
164,2012-06-02 18:21:00,bulbie,"b""Partly that, partly going away. I feel like I'll never see T again """,,Chatty
165,2012-06-02 18:25:00,Wiseowl,b'What Jaxie said',,In Love
166,2012-06-02 18:26:00,bulbie,"b""I've no idea, i know I'm coming back, I just don't know exactly when. I can't deal with disruption to my routine either.""",,Chatty
167,2012-06-02 18:29:00,Wiseowl,"b""I'm the same Bulbie my routine is sacred to me. Can you do anything before and during travelling to relax you? For me it's creating my own little bubble with my MP3 player. """,,In Love
168,2012-06-02 18:35:00,Wiseowl,"b""Same here Jaxie I have mini routines for everything having a shower, making a cup of tea etc. to anyone else it sounds insane but it's my coping stratergy it helps me tackle the world and life in general. We both completely understand where you're coming from Bulbie """,,In Love
169,2012-06-02 18:40:00,bulbie,"b'My iPod usually solves all, and I had planned to load my podcast especially for the trip...'",,Chatty
170,2012-06-02 18:46:00,Wiseowl,"b""I would Bulbie then you'll feel a bit more secure knowing you have it on your ipod to escape to. I've always been very organised and created routines even as a child.""",,In Love
171,2012-06-02 18:49:00,Wiseowl,"b""I'm just going offline for about 30min to have a shower. But I'll be back on after that. Also Bulbie you can contact us on the forum or PM us from your phone anytime on the trip when you feel lonely and/or anxious """,,In Love
172,2012-06-02 18:49:00,bulbie,b'They investigated me for autism when I was little.',,Chatty
173,2012-06-02 19:01:00,bulbie,"b'I don\'t really know what came of it, but I know I went to ""special"" nursery, but mainstream school. I\'d love to swap numbers. x'",,Chatty
174,2012-06-02 19:13:00,bulbie,"b'It was always hidden from me, I would not understand apparently. There are massive chunks of my medical history missing, not just the autism.'",,Chatty
175,2012-06-02 19:25:00,bulbie,"b'I had all of that too, except it was my mum, and her cancer.'",,Chatty
176,2012-06-02 19:33:00,Wiseowl,"b""I'm back and you can get rid of the clothes pegs I smell nice now Yes with Jaxie...what did they say when they assessed you?""",,In Love
177,2012-06-02 19:35:00,bulbie,"b'Yeah, I didnt get to go to her funeral, and the more obvious symptoms like the baldness and the agonised screams, only scared me all the more.'",,Chatty
178,2012-06-02 19:36:00,Wiseowl,"b""How did you find mainstream school? I won't give you my mobile because (and I know this is odd) I hardly use it always on silent and I don't have much credit. I use MH forum much more. I should be around a lot this week my group/college are on half term. """,,In Love
179,2012-06-02 19:39:00,Wiseowl,"b""I hate it when adults assume children are idiots and dumb things down or don't tell the truth. That must have been very difficult for you Bulbie. I don't know if this is possible but can you request copies of old medical reports? """,,In Love
180,2012-06-02 19:42:00,bulbie,"b""Ican but they only let me read them, and i have to have someone there AND pay money to do it. I can't have a copy to take away. Wiseowl its ok, I have a BlackBerry so when I can't be on my computer I can still get the forum on my phone. Best internet phone I've ever had.""",,Chatty
181,2012-06-02 19:52:00,Wiseowl,"b""I'd like to be open with any kids I have. I was always very sensitive to others emotions so I knew when something was wrong, even if no one told me. I am sorry about your Nan Jaxie and your Mum Bulbie. That could add up to a lot of money. """,,In Love
182,2012-06-02 19:54:00,bulbie,"b'I was just turned 15 when my mum went, four months after diagnosis. We were told she had two, maybe three years, so on top of everything else, I felt incredibly cheated.'",,Chatty
183,2012-06-02 19:59:00,Wiseowl,"b""I think that's understandable any time with your mum was precious and you could have had more of it. Bulbie sending lots of hugs """,,In Love
184,2012-06-02 20:03:00,bulbie,"b""Thank you, both of you, I'm trying not to cry again, my eyes are sore enough """,,Chatty
185,2012-06-02 20:05:00,Wiseowl,"b""No problem Bulbie and sometimes crying is what's needed. """,,In Love
186,2012-06-02 20:07:00,bulbie,b'If my eyes hurt much more I shall vomit.',,Chatty
187,2012-06-02 20:14:00,Wiseowl,"b"" 'Girls just want to have fun!' """,,In Love
188,2012-06-02 20:34:00,bulbie,b'I love 80s cheese. I used to bounce my bum at nappy changing time to Culture Club. No joke.',,Chatty
189,2012-06-02 20:38:00,bulbie,"b""Ok I'm up for teh party.""",,Chatty
190,2012-06-02 20:45:00,Wiseowl,"b""Lets go for it although probably going to have a early night I'm so tired.""",,In Love
