,date,username,post content,quoted user,post mood
20,2012-06-08 12:45:00,merlin12,"b""Hi Brian you say you write a bit but find it hard to know what to say. Well i am like that too and i have learned not to try and think of what to write to but just to let the words tumble out onto the paper without thinking. Thinking too hard blocks out what is trying to surface. And it dosn't matter if the words you have written don't seen to make sense to you. When we are chaotic in our heads our thoughts and words are chaotic and they just need to come out no matter what the order they are in. I find it a great release and i also draw pictures, you don't have to be artistic. Just let your mind free and the shapes/colours just come. I hope this is of some help. It has helped me when in the darkest of places,places i have not wished to survive from.Sending you good vibes and thinking of you.MERLIN xx""",,Crappy
21,2012-06-08 12:55:00,Brian01,"b'Foxjo,you never put pressure on me.... its my confused state... im just not coping, i have even had a count up of meds i have left  yet i only went to make a brew, as am now on my 5th day of no food thanks Jez, your all so kind n caring here'",,None
22,2012-06-08 12:57:00,Foxjo,"b""brian, if you try and take an od it will be painful and very likely unsuccessful. then you have the shame and embarrassement of your family and gp. please i know how you feel, ive been through it, and survived to tell the tale. is there anyone you can contact 'in life'. like a mental health team? why do you not want to eat?""",,None
23,2012-06-08 12:59:00,jezcoleman,"b'Yes we are careing, thats because we all know what your going thro as we go thro it too. Have you tried starting a journal in the journal section?'",,Cheerful
24,2012-06-08 12:59:00,Brian01,"b'Merlin,you are very right with wat you are saying, most of the time i find even that difficult, I do draw, but i dont like to draw anymore as all pics seem to be pics of Death and anything to do with death.. i used to draw for my kids disney stuff, but since i have lost my girls its all been pure evil stuff'",,None
25,2012-06-08 13:01:00,Brian01,b'whats a journal all about Jez',,None
26,2012-06-08 13:04:00,jezcoleman,"b'You basicaly just write down anything you want, your battle with mh, fun stuff, anything but with no pressure, you do it a bit at a time when YOU Want'",,Cheerful
27,2012-06-08 13:05:00,Brian01,"b""unfortantly i have taken many OD's in my time, yes alot of time it dont work, not painful tho, i have been revived once before... i dont have noone, im under the mental health team at my local hospital and i think its the 12th im ment to go see him, but last time he made me feel totally worthless and basically not very helpful in anyway x""",,None
28,2012-06-08 13:06:00,Foxjo,"b'go to the forum page and scroll down to the ""Our members"" section and there is a sub section for starting your own journal.worth a thought?'",,None
29,2012-06-08 13:06:00,Brian01,b'basically its like an online dairy then i guess? Jez',,None
30,2012-06-08 13:06:00,Foxjo,b'what about a crisis team number you could ring? just to chat to someone?',,None
31,2012-06-08 13:09:00,jezcoleman,"b'Well, yes i suppose, but its kinda fun, try it '",,Cheerful
32,2012-06-08 13:17:00,Brian01,"b'yes we do have like a crisis team from mh that can be rang but i did that before and felt i got nowhere, that made me worse n after that i just totally lost the plot, n before i know what was going on i have pretty much half the police force including helecopter n CID on my case.... yet that was another time of being detained by copsJez i dont think i can do that, i tried writing like that before, and just quit'",,None
33,2012-06-08 13:19:00,jezcoleman,"b'Thats the point, if you just quit, then leave it till when your ready again.'",,Cheerful
34,2012-06-08 13:27:00,Brian01,b'i wish i had people like all of you in my life i really do x',,None
35,2012-06-08 13:30:00,Foxjo,"b'Brian the only reason they would have got the police involved is because they were concerned you were going to hurt yourself, thing is when you mention your going to self harm, they also may think you will turn on them too. i know thats the wrong idea but i suppose its the way the police are trained?please keep talking'",,None
36,2012-06-08 13:37:00,Brian01,"b'i understand that, but my family know i would harm them, i would die or kill for my family, i just have a long history of mh, the police get involved due to their power to detain... its just not good, as never is it just two cops, its never no less then 5 cars of cops.. pretty stupid, im only 5ft6 of average build x'",,None
37,2012-06-08 13:41:00,Foxjo,b'why do you want to hurt yourself Brian?Are you still around your family?',,None
38,2012-06-08 13:48:00,Brian01,"b'i want to hurt myself cause, i hate myself i hate life,, my family live in the next town to me, as i was classed as homeless before i got this place offered to me so i had no choice but to except it I getting so really stressed atm, my chest feels like someone is standing on it,so tight n stabbing pain,pain is in my arm too, my head hurts with what feels like pressure build up, i just want it to stop '",,None
39,2012-06-08 14:01:00,Foxjo,"b'from what you said things are starting to change for you, you now are not homeless so that must be one less thing to worry about. so little changes all take time but you are doing themim sorry if talking is making you more stressed. what else could you do today? could you get out of the house for a while?'",,None
40,2012-06-08 14:10:00,Brian01,"b'i have lost interest in going out, even with my car which is due for mot soon, i lost interest in that, i hate living here, things isnt right, SH'",,None
41,2012-06-08 14:11:00,Foxjo,b'can you ring someone in your family to talk to them right now?',,None
42,2012-06-08 14:26:00,Brian01,"b'i dont talk to my family, even more now as my bruv said that im a selfish w****r for wat i do... like i enjoy doing it'",,None
43,2012-06-08 14:47:00,Foxjo,"b'yeah i know- its like people think we just can snap out of! it doesnt work like that, it needs support, hard work and understanding to get through it (oh and maybe medication)'",,None
44,2012-06-08 14:51:00,Brian01,"b'i dont know if its a case of thinking we can snap out of it...... more to i purposely do it ... i have meds, taken a few already, not good'",,None
45,2012-06-08 15:10:00,Foxjo,"b'if you take too many please go to A&E. or if your sh gets out of control. You are worth helping, you can get better it just takes time.'",,None
46,2012-06-08 15:12:00,Brian01,"b""all i want is to sleep :'(i feel dizzy, i feel like im just swaying to n thromy head is just so painful as is my chest""",,None
47,2012-06-08 15:20:00,Foxjo,b'brian try and sleep you may feel a little better when you wake up?',,None
48,2012-06-08 15:22:00,Brian01,b'i feel like this cause of the meds i think',,None
49,2012-06-08 15:26:00,Foxjo,b'then maybe you should ring for a doctor?or ring nhs direct to get further advice 0845 4647',,None
50,2012-06-08 15:33:00,jezcoleman,"b'Get to a&e brian, just to be sure pleassse'",,Cheerful
51,2012-06-08 15:34:00,jaxie40,"b'I agree with Jez. Please get to a&e, Brian '",jezcoleman,None
52,2012-06-08 15:34:00,jezcoleman,"b""By the way, have you sh'd now?""",,Cheerful
53,2012-06-08 15:41:00,LostandAlone,"b'Brian ... im adding you to fb now , whats happing at the moment'",,None
54,2012-06-08 15:44:00,Tatty,"b""Have you overdosed on anything? Or taken anything you shouldn't have ?""",,None
55,2012-06-08 15:44:00,Brian01,"b""Jez yes several times,,,i will be ok..... sleep will sort it.. they only fluoxetines' n phenergans'""",,None
56,2012-06-08 15:45:00,Brian01,"b'lostandalone, i will except next time im on fb xxx'",,None
57,2012-06-08 15:56:00,jezcoleman,b'Get to a&e asap mate please',,Cheerful
58,2012-06-08 21:02:00,LostandAlone,b'hey brian how you doing xxx',,None
59,2012-06-08 21:13:00,Brian01,b'i feel like crap.............. sorry everything....... am a let down to all..........',,None
60,2012-06-08 21:15:00,jaxie40,"b""You're not a let down at all Brian. I'm damned sure you didn't choose to have mental health issues. Just keep talking to us """,,None
61,2012-06-08 21:24:00,Brian01,b'i feel that i have  i feel maybe i should go to MH team and demand to be sectioned for awhile... not something i really want to do....... just feelings of SH OD are not going away..',,None
62,2012-06-08 21:26:00,jaxie40,"b'If you feel that bad, maybe you should go to your MH team hun. It might be the best thing, just to keep yourself safe '",,None
63,2012-06-08 21:33:00,Brian01,b'i do feel that bad....  but at least now i feel numb... no pain just numb and dizzy',,None
64,2012-06-08 21:42:00,jaxie40,"b'Please speak to someone, Brian'",,None
65,2012-06-08 21:52:00,Brian01,b'i dont know who to talk to ',,None
66,2012-06-09 21:09:00,Brian01,"b'firstly i like to say am sorry, i think i suffering with being paranoid, you are all great people and am grateful to all. today i have SH yet again, its weird, i have been so calm or numb all day, my breathing is still like a cloth being put over my mouth n nose (still am effect).. though i been calm i still havent eaten today... even the thought makes me feel sick... so still only not even a mouthful of food in the last 5 or 6 days, i cant remember.. im not so concerned yet to not eating but i am concerned about how many times i have SH in the las few days... its way too regular... like a habit.. which brings me to my only positive thinking i have done... even i am surprised...Now all my plants are gone, (white rhino(skunk), well am smoking last joint right now... i wish to give it up.. then maybe smoking too, though i got told by MH team that i should not quit it whilst i feel so low..'",,None
67,2012-06-09 21:14:00,jaxie40,"b'Brian, you really have nothing to apologise for. Being a MH forum, we all have our low times, an we try and adopt an understanding attitude.Good on you for getting rid of your plants, and in being determined to give up smoking skunk. AS for giving up smoking as well, take each day as it happens.'",,None
68,2012-06-09 21:21:00,Brian01,"b'hey Jaxie,i know i get told that alot here, no need to apologise but thats me, i have to..and thank you,, i know its not gonna be easy as i have smoked it since i was 15, yes with smoking im not giving that up just yet, but main concern is SH at the moment its way too regular even for my likings, my arm is a mess   bk '",,None
69,2012-06-09 21:25:00,jaxie40,"b""Thank you for you apology anyway Maybe stopping smoking weed will help with the SH? I don't know, because I've only ever had about 6 joints in my life. I never really liked it. Could you speak to your MH team? It's obviously really bothering you""",,None
70,2012-06-09 21:39:00,Brian01,"b'your welcome Jaxie im hoping it does help with my SH, my grow room only has one pot in it now, hopefully soon it will start to grow, no not skunk, its called bird of paradise, As for speaking to someone from the MH team about my SH, i actually do want to, i want to do something, but thats wen i get nervous again and worried... worried cause the last one i spoke to i dont want to see again cause of how crap he made me feel... ignorant wen saying i see things, and telling me ""ITS TOO LATE!""'",,None
71,2012-06-09 21:42:00,jaxie40,"b""Can you ask not to speak to that person again? Do you have the name of one of the team that you feel comfortable talking to?I've heard of bird of paradise, a very pretty plant """,,None
72,2012-06-09 21:47:00,Brian01,"b'i dont honestly know, i was refered to him by my doc cause his more experienced or something...yes its lovely plant that only flowers once every 5 years odd ...'",,None
73,2012-06-09 21:50:00,jaxie40,"b""I'm sure if you phoned the team, they'd be able to put you through to someone more helpful than the last one you spoke to, especially if you explain the situation.Wow, I never knew that about that plant!""",,None
74,2012-06-09 21:55:00,Brian01,"b'yeah i guess so, its just making that first step which i find so very hard, esp after how he was towards me that hasnt helped matters...thats the reason i want to grow one, tho mine is still a seed, its was potted about 4 -5 months ago, but even germination can take a very very long time...'",,None
75,2012-06-09 21:59:00,jaxie40,"b""Yes, I can imagine it's going to be hard to make the call, especially when it's had such an effect on you.Do let me know of your plants developments, I'd be very interested to hear how you get on with it """,,None
76,2012-06-09 22:00:00,Brian01,"b'i think these threads should have a ""refresh"" button and/or ""auto refresh"" so we can put a time limit on to refresh itself..... tho F5 works ok, wen i remember to push it'",,None
77,2012-06-09 22:02:00,jaxie40,"b""LOL! Anyway, I'm off to bed now, as Spawn will inevitably wake me early in the morning! Take care Brian """,,None
78,2012-06-09 22:03:00,Brian01,"b'i wish i had someone else to do the first step for me to kick it in gear, why do you all have to live so far from me yes of course i will  not promising no growth yet... pretty dam bad as i done one for me mum at the same time, her one is about 6 inches high and started within a month of potting it up...'",,None
79,2012-06-09 22:04:00,Brian01,"b'ok,thanks for the chat  you sleep well n take care '",,None
80,2012-06-09 22:43:00,Brian01,b'...................................................',,None
81,2012-06-09 22:59:00,Brian01,b'is in need of some company ',,None
82,2012-06-09 23:05:00,Unloved,b'hello .... .. ',,Tired
83,2012-06-09 23:14:00,Brian01,"b'hello there, how are you? '",,None
84,2012-06-09 23:15:00,merlin12,b'Hey Brian how are you and what is going on for you today??',,Crappy
85,2012-06-09 23:19:00,Brian01,"b'hi merlin,its been another one of those days again, SH and sadness  i have been writing it down sort of on this thread... have a read if you want to... anyway how are you?'",,None
86,2012-06-09 23:32:00,Unloved,"b'hi there Brian,.. Im about ready to call it a night, its been abit of a rough day here too. *I hope you will end up having a much better day tomrw*.. I will be sure to look in when im up in the morning.. .sorry i cant stay longer, sleepwell xx'",,Tired
87,2012-06-09 23:38:00,Brian01,"b'its ok unloved, u get yourself off to sleep.. have a sweet dreams   drop me a pm if u want, im hoping tomorrow will be better xx'",,None
88,2012-06-09 23:38:00,merlin12,"b'Hi sorry to say but i am in a pretty bad place in my head and have S/H yesterday and today. The first time in about two months, so i do know where your coming from. Not great time for me right now but coming on here helps. I am going to bed soon am exhausted with not sleeping much. I am wishing you a peacful night and i will be around tomorrow. Keep writing, keep safe and look after yourself. I wish i could be of more help but i am struggling myself right now. But i am always wiling to listen. Thinking of you and good night.MERLIN xx'",,Crappy
89,2012-06-09 23:45:00,Brian01,"b'i was talking about me having another one of those days... im sorry to hear you have been having a rough time aswel, u can always pm me if u want to talk,,u being a great help, just by talking, you too keep safe and tc, have a lovely sleep if u cant sleep pop back on i may still be on if u need a bit of company  thinking of you too and sweet dreams xx '",,None
90,2012-06-10 00:29:00,Brian01,b'is anyone here?',,None
91,2012-06-10 00:49:00,StrawberryLaces,"b""I'm here """,,Scared
92,2012-06-10 00:51:00,Brian01,b'argh! hello there how r u?',,None
93,2012-06-10 00:53:00,StrawberryLaces,"b""I'm not too bad at the minute sweetie, you doing any better?Xx""",,Scared
94,2012-06-10 00:54:00,Brian01,"b'i havent been to good lately, infact i been real bad hun xx i still feel really bad with urges '",,None
95,2012-06-10 00:57:00,StrawberryLaces,"b'Yeah, I know the feeling! Today has been one of my good days, but I get strong urges to SH almost every day  Has something triggered your urges? Xx'",,Scared
96,2012-06-10 00:58:00,Brian01,b'being alone all the time isnt helping me  xxx',,None
97,2012-06-10 01:00:00,Brian01,"b' its my life sweetheart, being alone, not having no one here to talk to, even just for a hug, u know, im always in pain, i have personality disorders etc,  xx'",,None
98,2012-06-10 01:01:00,StrawberryLaces,"b""I know it's not the same, but you know there are lots of people on here who are willing to listen and help in any way they can don't you? Including me  you can pm me anytime you want. I may not be able to give real hugs, but I can give plenty of virtual ones!  Xx""",,Scared
99,2012-06-10 01:05:00,Brian01,"b'awww thanks hun  i know, the people here are lovely... i dont have no one i can visit, they got their own lifes, so i feel apart from everyone...  u too can pm me anytime too ok  xxare you not tired?'",,None
100,2012-06-10 01:09:00,StrawberryLaces,"b""No problem sweetie! and thank you Where do you live?It's weird, I have people I can talk to, I'm just scared that I'm burdening them with my issues so tend to hide it from them.I'm yawning, but not tired enough to sleep just yet... Bit hungry though :/Xx""",,Scared
101,2012-06-10 01:13:00,Brian01,"b'your very welcome hun xxin hertfordshire u can talk to me about anything and everything n dont be scared of burdening me, i here to help, to listen or just to talk to about whatever, its nice for me to talk to people too xawww u just say if ya want to go sleep ok, i might let you  xx i wish i would get hungry, 6 - 7 days without grub '",,None
102,2012-06-10 01:22:00,StrawberryLaces,"b""Well I shall feel extremely priviliged when you allow me to fly to the land of nod! :PI used to eat very little when I was 18/19, dropped to a dangerously low weight :/ it's a pain in the butt when your body denies you the basic of necessities isn't it? Xx""",,Scared
103,2012-06-10 01:25:00,Brian01,"b'hehe, thats good to hear, heheyes i agree, tho my eating habits havent been like this for a long time xx'",,None
104,2012-06-10 01:31:00,StrawberryLaces,b'Have you tried to eat anything at all? Xx',,Scared
105,2012-06-10 01:33:00,Brian01,"b'yes, but made me sick  xx'",,None
106,2012-06-10 01:37:00,StrawberryLaces,"b""Ahh  I used to drink flavoured milk and suck on spoons covered in peanut butter to help keep my energy up when I couldn't eat  Xx""",,Scared
107,2012-06-10 01:43:00,Brian01,"b'yes i drink alot of tea and milk drinks, but that is all xx good idea tho about the peanut butter but YUK! lol xx'",,None
108,2012-06-10 01:46:00,StrawberryLaces,"b'Lol, chocolate spread worked just as well! Xx'",,Scared
109,2012-06-10 01:54:00,Brian01,b'that might work  i have a spoon..... but no choco spread xx',,None
110,2012-06-10 02:06:00,StrawberryLaces,"b""Hmmm... Well, suck on the spoon anyway 'cause it'll give you summat to do, then buy some chocolate spread tomorrow Xx""",,Scared
111,2012-06-10 02:13:00,Brian01,"b'erm, i think i will stick to drinking me milk for tonight hun xx lol xx'",,None
112,2012-06-10 02:20:00,StrawberryLaces,"b""Haha! Fair enough, I suppose not many people make a habit of sucking spoons do they? I'm sure it'll be more appetising with the spread on it  Xx""",,Scared
113,2012-06-10 02:22:00,Brian01,"b'na, its not something that goes thro my mind anyway.. lol xx'",,None
114,2012-06-10 04:55:00,Brian01,"b'does anyone have any solutions on getting to sleep,, i been up all night,, trying to get me leg comfy to ease pain,, but all seems impossible.. i dont want to take nothing tho '",,None
115,2012-06-10 08:56:00,Unloved,"b'morning Brian,.. Im sorry to see your last post was 3 hours ago.. I hope you manage to catch up on some sleep.. The sun is out this way, hope the sun is shining when you wake up.. Will you be up to much today?.. I am going to try and walk both my dogs today and do abit more h.work -i lead a very exciting life! (not). Brian i have to say i havent managed to read ur entire thread, as i use my mobile phone to be here, plus i have arthritis in my thumbs lol, (using a touch screen phone!) .. I read somewhere that you are in physical pain also, can i ask what causes that for you?.. I hope you are not in too much pain when you read this, and i look forward to catching up with you later '",,Tired
116,2012-06-10 10:16:00,StrawberryLaces,"b'I hope you managed to get some sleep, Brian, and I hope your spirits have lifted a little Xx'",,Scared
117,2012-06-10 11:03:00,Brian01,"b'hi unloved, you have no need to say sorry, i must of only had about 2 n half hours of light sleeping, i dont think i will b doing anything today, maybe try sleep more but thats it, not woken to happy today i hope u have a lovely walk with ya dogs... what homework is it? your life still more exciting than mine,,my pain is due to a nerve that was damaged and another one which was cut through during an operation'",,None
118,2012-06-10 11:05:00,jaxie40,"b""Take it easy, Brian. Just remember we're here for you """,,None
119,2012-06-10 11:05:00,Brian01,"b'hey strawberry hun,sleep was crap to put it blunt but i really enjoyed our chat last night, am just feeling annoyed with lack of sleep  xxhow are you? hope you are ok tho?'",,None
120,2012-06-10 11:07:00,Brian01,"b'hey Jaxie,i do nothing but take it easy i think, not in no mood to do anything today... i know you are n thank you  '",,None
121,2012-06-10 11:19:00,StrawberryLaces,"b""Oh it's so frustrating when you don't get a proper sleep, especially when you don't want to take anything to aid it. Oh I'm surviving! Not feeling too well at the minute and feeling a bit drained because of it, but I'll be dandy  I'm glad you enjoyed our chat! I did to Xx""",,Scared
122,2012-06-10 11:26:00,Brian01,"b'i know Strawberry, i hating not sleeping well, its annoying.. in what way are you not feeling well,  for you, hope nothing serious xxi hope you will be ok but ya know what to do if you not gonna be dandy  xxi glad you did too enjoy our chat  xx'",,None
123,2012-06-10 11:38:00,StrawberryLaces,"b'I have an infection, I have dodgy kidneys lol. Should be ok within the next few days though Xx'",,Scared
124,2012-06-10 11:40:00,Brian01,"b'awww im sorry to hear that hun, i hope too that u will be fine  xxtake it easy ok '",,None
125,2012-06-10 11:45:00,StrawberryLaces,"b""Thank you  I'm just planning on chilling and eating chocolate today, so got the taking it easy bit sorted Have you got any plans for today? Xx""",,Scared
126,2012-06-10 12:23:00,Brian01,"b'that aint chocolate spread is it by any chance hun glad ya gonna be taking things easy today, im not gonna be doing nothing today, still lazing in bed at the moment, i dont feel i have any energy today at all xx'",,None
127,2012-06-10 12:34:00,StrawberryLaces,"b'Nope, just blissful squares of milk chocolate  I got bored lying in bed, my tv is downstairs lol. Xx'",,Scared
128,2012-06-10 12:44:00,Unloved,"b'oh Brian, i really feel for you nerve pain IS Awful.. It made me wince just reading about yours! .. I have neurologic pain and trapped nerves due to the arthritis and thats bad enough!!.. Do you not take any meds at all? Ive not gone out today afterall. I hope you are Ok x'",,Tired
129,2012-06-10 12:51:00,merlin12,"b'Hi Brian, sorry to hear you are in pain and getting little sleep,i can identify with all that and it drags you down. I am stil in S/H mode today and just trying to keep as safe as i can. Hope you are keeping yourself safe, maybe you could have a bit of sleep during the day. Do you take painkillers,sometimes i use a heat pad as i get severe Migraine and facial nerve pain and that helps too. Does your Dr help you ??Thinking of you and take care.MERLIN xx'",,Crappy
130,2012-06-10 12:57:00,Brian01,b'are you not gonna share with us that milk chocolate then strawberry whys ya tv downstairs? xx',,None
131,2012-06-10 13:01:00,Brian01,"b'hey unloved,sorry for making you cringe, dare not go into the details of the operation then.. what do you take for your pain then? as i have tried loads of things even done pain clinic but nowt does anything for me whats your plans for today then?im ok at the moment just very very tired x'",,None
132,2012-06-10 13:05:00,StrawberryLaces,"b'I will share with whoever wants some  I found that by having a tv upstairs, I stayed upstairs all day. So I though it best to only have a tv in my living room. Have you tried tramadol for your pain? Xx'",,Scared
133,2012-06-10 13:08:00,Brian01,"b'hey Merlin,it does very much drag me down... please dont do nothing like that ok,, pm me if need a more personal talk ok  im doing ok at the moment with no feelings of SH anywhere in sight, dont know if that will last all day though but for now im good,, feeling bit dizzy though but i think thats cause im now past the hunger stage  im sure i must be on day7 of not eating i dont have no pain killers here, as i will more than likely take all of em, not thro OD but in a desperate bit to get rid of pain, tried hot and cold treatments without any luck xx'",,None
134,2012-06-10 13:11:00,Brian01,"b'hehe, send some this way then strawberry  thats a fair enough reason,, i have all my stuff in one room tho, guess beng a bedsit doesnt help there hehe,yes i have.. nothing works.. xxx'",,None
135,2012-06-10 13:13:00,StrawberryLaces,"b""I can understand why you wouldn't want the tablets in your house, have you tried a TENS machine? I'm glad that your urges have subsided, even if it's only temporary at least you know it's possible Xx""",,Scared
136,2012-06-10 13:36:00,Brian01,b'thank you strawberry  a TENS machine? whats that? and thank you again im glad my urges aint there hopefully it will stay that way too xx',,None
137,2012-06-10 13:40:00,StrawberryLaces,"b""It's a little machine with wires attached to sticky pads that go on the painful area of your body. It sends painless electric pulses to the affected area to block pain signals  they are quite effective Xx""",,Scared
138,2012-06-10 13:43:00,Brian01,"b'oh right, no i havent tried them sweetie , bet they cost some tho dont they xx'",,None
139,2012-06-10 13:46:00,Tatty,"b""Sorry, butting in, but I have one of those machines StrawberryGashes is talking about. If you get it on the right setting it feels amazing, and no they don't cost a lot. Obviously the cheaper ones won't have a variety of functions in the same way the more expensive ones do. They start at about \xc2\xa310 on amazon.""",,None
140,2012-06-10 13:47:00,jaxie40,"b""Hey guys! Sorry to interrupt, but I have a TENS machine and it's been brilliant. The muscles in my back don't do well with stress, so seize up! They cost about \xc2\xa330, I think, though i could be wrong Oh, and it's not quite chocolate, but I've just made some banana muffis if anyone would like one?""",,None
141,2012-06-10 13:49:00,Brian01,"b'Hey Bob,how are you doing?its ok your not butting in, you know that, the more the merrier  i have to have a look into them then, do they actually work with nerve damage sounds like something more for muscles'",,None
142,2012-06-10 13:50:00,StrawberryLaces,b'Ooooh! Muffins! I could provide the melted chocolate to pour on top :P heaven  Xx',,Scared
143,2012-06-10 13:52:00,jaxie40,"b'Oh that sounds gorgeous, Strawberry! The muffins are still warm too! '",,None
144,2012-06-10 13:52:00,Tatty,"b""I'm not sure if they work on nerves Brian... what condition are you suffering from if you don't mind me asking? I use the machine for period cramps and when I've got dull pains in my neck.""",Brian01,None
145,2012-06-10 13:52:00,Brian01,"b'Hey Jaxie,you too are not butting in.... does anyone use one for nerve damage tho... anyone else want to chip in with grub, we can have a picnic in the park then '",,None
146,2012-06-10 13:54:00,Brian01,b'i got a damage nerve and one that was cut during an operation Bob',,None
147,2012-06-10 13:55:00,Tatty,b'Have you seen your GP about pain relief? There are a huge amount of medications available for neuralgic pain',Brian01,None
148,2012-06-10 13:55:00,Brian01,b'are they chocolate muffins? or are waiting for strawberry for that part hehe',,None
149,2012-06-10 13:57:00,Brian01,"b'yes i have seen gp. tried many things, then get referred to pain clinic and still no joy, my op was on the 29.12.2008 so i guess it wont ever go away '",,None
150,2012-06-10 14:00:00,StrawberryLaces,"b""They do work for nerve pain, Brian  Jaxie40, I have writing icing, I could personalise each cake so no one gets confused as to whether they've already had one  heheXx""",,Scared
151,2012-06-10 14:01:00,Tatty,"b"" Going on a tangent, but I've noticed your mood is set to amused again """,,None
152,2012-06-10 14:02:00,jaxie40,"b""No, banana muffins waiting for melted chocolate I'll have a look at my TENS, it should say in the booklet about what it can and can't be used for. Ithink primarily it's ofr muscular pain. I know some women use them when they're in labour""",,None
153,2012-06-10 14:02:00,StrawberryLaces,b'They are banana muffins smothered in chocolate! *drool*  Xx',Brian01,Scared
154,2012-06-10 14:02:00,Tatty,"b""Maybe you could get a TENS machine to try.. if it doesn't work then send it back.""",,None
155,2012-06-10 14:03:00,Brian01,"b'all i do is use bandages to put bit of pressure on it, not that it does much but it eases it slightly which i guess is better than nothing tho ...and dont give Jaxie ideas, not good if someone gets the munchies hehe xx'",,None
156,2012-06-10 14:03:00,jaxie40,"b""Oops, only saw your post after I'd made mine. Good to know they work for nerve pain too .Personalising each cake? Sounds good to me! """,StrawberryGashes,None
157,2012-06-10 14:06:00,jaxie40,"b'Brian, I always have the munchies at weekends, and I love baking! '",,None
158,2012-06-10 14:07:00,Brian01,"b'oh amused, thats how someone made me feel last night here  xoh banana muffins  i will have a serving of melted chocolate then,  xlet me know Jaxie what it says pls'",,None
159,2012-06-10 14:08:00,Brian01,b'i used to love cooking but gave it all up ',,None
160,2012-06-10 14:11:00,jaxie40,"b""I have to cook for the children, which was a struggle when I was battling an ED again a couple of years ago. I'm just beginning to really enjoy it again, especially the eating part!""",,None
161,2012-06-10 14:14:00,Brian01,"b'thats great to hear u are really enjoy it.. i used to cook for 6 kid and two adults in preivous relationship, but i didnt mind x'",,None
162,2012-06-10 14:16:00,jaxie40,"b'I have two children aged 5 and (almost) 4, and the husband.. He likes cooking when I give him the chance too, and our son in particular enjoys helping making his dinner too '",,None
163,2012-06-10 14:21:00,Brian01,"b'its good wen kids chip in aint it... not that i really let em help with dinners, its my space then, but things like cakes etc its more fun with kids helping... our kids not all were mine, (at the time) range from 11 months to 17 years old'",,None
164,2012-06-10 14:26:00,jaxie40,"b""Wow, you had your hands full! I think because our son's 5, we're trying to teach him responsibility. He insists on doing his own washing up too, and has been found making his own cup of tes too, which was worrying!""",,None
