source,date,title,description
Daily Mail,2019-03-05T11:19:00Z,Striking scans show lung cancer patient's tumours SHRINK because of CBD oil - Daily Mail,"Doctors at the Royal Stoke University Hospital treated the patient, who already survived a shave with prostate cancer 15 years ago. The tale was published in a medical journal."
Huffpost.com,2019-03-05T11:01:00Z,So THAT'S Why You Don't Feel Full After Eating Junk Food - HuffPost,You can eat an entire sleeve of Oreos or a bag of Hot Cheetos and still not feel satiated. It's because your body knows things your brain doesn't.
The Guardian (AU),2019-03-05T11:00:00Z,Revealed: AmazonSmile helps fund anti-vaccine groups - The Guardian,Amazon’s charity arm allows shoppers to donate to an organization of their choosing – including anti-vaccine groups
NBC News,2019-03-05T10:04:00Z,"An 'expensive lottery ticket': Freezing eggs offers women hope, but not everyone wins - NBCNews.com","Should I freeze my eggs? Some experts are raising concerns that assisted reproductive technology, while evolving, may not be keeping up with patients’ expectations."
Ajc.com,2019-03-05T10:00:29Z,Alzheimer’s grows sharply in Georgia — and faster than national average - Atlanta Journal Constitution,"Georgia's growth in Alzheimer's deaths far outpaces nation's, according to new study"
Npr.org,2019-03-05T10:00:00Z,Arizona Considers Expanding Exemptions For School Vaccines : Shots - Health News - NPR,"Against the advice and pleas from doctors and medical associations, some Arizona lawmakers are pushing bills that would make it easier for parents to get exemptions for their kids from vaccinations."
Washingtonexaminer.com,2019-03-05T05:01:00Z,Suicides and substance abuse-related deaths hit a record high in 2017 - Washington Examiner,"Suicides and drug- and alcohol-related deaths are rising and together hit an all-time high in 2017, according to a new report published Tuesday that concludes that people struggling with mental illness lack mental healthcare and related resources."
Ksl.com,2019-03-05T04:05:08Z,Utah researchers identify potential treatment for pancreatic cancer - KSL.com,Researchers at the Huntsman Cancer Institute in Utah have identified a possible treatment for pancreatic cancer that could prolong life and provide a better quality of life in the end stages of the often fatal disease.
Cbs58.com,2019-03-05T02:23:00Z,Brookfield man with measles charged for breaking in-home quarantine order - WDJT,"WAUKESHA, Wis. (CBS 58) -- A Brookfield man is facing charges for leaving his house.
Waukesha officials say he was infected with measles and put people at risk.
Jeffrey Murawski was ordered to be in quarant"
6abc.com,2019-03-05T00:42:48Z,More students test positive for mumps at Temple University - WPVI-TV,More students have tested positive for mumps on the campus of Temple University.
Npr.org,2019-03-05T00:41:00Z,FDA Expected To Approve Esketamine Nasal Spray For Depression - NPR,"The Food and Drug Administration is expected to approve a new type of drug for depression. It is esketamine, a chemical cousin of the anesthetic and party drug ketamine."
Mprnews.org,2019-03-05T00:12:54Z,Is your child an orchid or a dandelion? Unlocking the science of sensitive kids - MPR News,"Some kids seem resilient from the start -- readily able, like dandelions, to cope with stress and adversity. But pediatrician Thomas Boyce says biologically reactive kids need more support to thrive."
Abc13.com,2019-03-05T00:00:00Z,Galveston Co. reports 1st flu-related death of 2019 season - KTRK-TV,"The death last month, which is the county's first this season, focused on a patient who was being treated at a hospital for an existing condition since last October."
Cbslocal.com,2019-03-04T23:52:00Z,‘It’s A Major Health Issue’: Bed Bug Epidemic More Prevalent In Philadelphia Than Most Realize - CBS Philly,Bed bugs are more prevalent than many people realize and new research highlights why it’s important to eliminate infestations.
Abc15.com,2019-03-04T23:31:00Z,Chandler News Case of mumps confirmed at Hamilton High School abc15.com staff 4:31 PM - ABC15 Arizona,"A case of mumps has been confirmed at Hamilton High School, the Maricopa County Department of Public Health said Monday."
CNN,2019-03-04T23:30:00Z,"Dogs' raw meat diet could be dangerous to them and owners, study says - CNN",Feeding your dog a raw meat-based diet is seen by some owners as a healthier and more natural alternative to commercially available pet food.
Abc7.com,2019-03-04T22:45:29Z,"Stroke: How to spot the warning signs, symptoms - KABC-TV",Knowing how to spot the warning signs and symptoms of a stroke can make the difference between life and death.
Bgr.com,2019-03-04T22:38:00Z,"Scientists trained an AI to identify lung cancer, and now it’s as smart as a pathologist - BGR","As AI continues to permeate just about every aspect of our lives, we’re now beginning to see some serious advances in the ability of computer systems to diagnose various diseases. One of the …"
Cbslocal.com,2019-03-04T22:27:00Z,Doctors Stress Importance Of Knowing Warning Signs Of Stroke - WCCO | CBS Minnesota,Actor Luke Perry suffered what doctors call a massive stroke at his California home last Wednesday. He was hospitalized but never recovered.
Kwwl.com,2019-03-04T22:07:44Z,Experts supporting use of automatic monitors to measure blood pressure - kwwl.com,"Experts are supporting the use of automatic monitors to measure blood pressure, which uses a sensor inside the cuff and work with a press of a button. Experts are supporting the use of automatic monitors to measure blood pressure, which uses a sensor inside t…"
13wham.com,2019-03-04T22:07:00Z,Six dead from flu this season in Monroe County - 13WHAM-TV,"Rochester, N. Y. &ndash; The Monroe County Department of Health says six people have died this season from the flu. According to the latest flu surveillance data, the Health Department says two of those deaths are in the age range of 50-64. The remaining deat…"
Cosmosmagazine.com,2019-03-04T22:01:00Z,One more time with feeling: no link found between measles vax - Cosmos,"A study of 650,000 children finds immunisation has no influence on the condition. Andrew Masterson reports."
13wham.com,2019-03-04T21:52:00Z,"Luke Perry's death raises awareness of stroke signs, ways to reduce risk - 13WHAM-TV","Rochester, N. Y. /Los Angeles &ndash; Days after suffering a massive stroke, actor Luke Perry died Monday at the age of 52. Perry&rsquo;s death is raising awareness about the signs of stroke and ways to reduce risk. A stroke is caused when a blood vessel in t…"
NBC News,2019-03-04T21:48:52Z,"Stroke recovery: Obesity may improve odds of survival, study finds - NBCNews.com","What causes stroke? Although obesity is a risk factor for heart disease and stroke, being obese may protect against stroke death, a new study finds."
Wcax.com,2019-03-04T21:47:06Z,Vermont child dies from the flu - WCAX,A Vermont child has died from the flu. What the Health Department says parents need to know.
Wnep.com,2019-03-04T21:34:00Z,Researchers Using Geisinger MyCode Database to Study Sudden Cardiac Death - WNEP Scranton/Wilkes-Barre,"MAHONING TOWNSHIP, Pa. -- When it comes to genetic research, Geisinger's MyCode initiative has one of the largest databases in the world.

That is one of the reasons Geisinger was awarded millions to research sudden cardiac death.

People come to Geisinger …"
Norwalkreflector.com,2019-03-04T21:08:16Z,NHS senior 'very excited' to share vaccine story with Senate - Norwalk Reflector,"Norwalk&rsquo;s Ethan Lindenberger is scheduled to&nbsp;testify Tuesday in front of Senate Committee on Health, Education, Labor and Pensions in Washington."
Marketwatch.com,2019-03-04T20:20:00Z,People in states where marijuana is legal are eating more cookies and ice cream - MarketWatch,Researchers look into the price of cannabis-induced cravings.
Hivplusmag.com,2019-03-04T20:04:17Z,Officials Encourage Non-Daily PrEP Strategy For Low-Risk People - HivPlusMag.com,"The 2-1-1 strategy calls for two pills a couple hours before having sex, then one pill 24 hours later, and then one final pill."
Ksl.com,2019-03-04T19:56:13Z,"Not even a social media star can make kids eat their veggies, study says - KSL.com","Social media influencers -- bloggers, streamers and posters with millions of followers online -- can inspire children to eat junk food, but when it comes to healthy food, their spell over youth no longer works, according to a new study."
Mprnews.org,2019-03-04T19:53:51Z,The unintended benefits of vaccines - MPR News,"For decades, scientists have observed an extraordinarily positive side effect among children who received the measles vaccine. Researchers are now finding that other vaccines confer added protections."
CNN,2019-03-04T19:45:00Z,"Ebola treatment center in Congo reopens after attack, but without Doctors Without Borders - CNN",Two attacks on Ebola treatment centers at the epicenter of the outbreak in the Democratic Republic of Congo have forced Doctors Without Borders to put some of its humanitarian efforts on hold.
Sciencedaily.com,2019-03-04T19:36:54Z,"Chemical pollutants in the home degrade fertility in both men and dogs, study finds - Science Daily",New research suggests that environmental contaminants found in the home and diet have the same adverse effects on male fertility in both humans and in domestic dogs.
Wibw.com,2019-03-04T18:17:09Z,"Zombie deer disease found in over 10% of tested deer, KDWPT says - WIBW","More than 10% of the deer tested for the so-called 'zombie deer disease' this year have come back positive, according to the Kansas Dept. of Wildlife, Parks, and Tourism."
Boingboing.net,2019-03-04T17:34:00Z,"""Catching up"" on lost sleep may actually do more harm than good - Boing Boing","""Catching up"" on lost sleep may actually do more harm than good"
Komonews.com,2019-03-04T17:25:25Z,"Child's dentist makes ""life saving"" find during routine cleaning - KOMO News","EVERETT, Wash. -- Five-year-old Hunter Jones is getting ready for a dentist appointment. First, she needs to put the final touches on a card, with a heartfelt message for her dentist. ""I writed 'I love you,' "" Hunter said. Even Hunter's parents are feeling an…"
Abc15.com,2019-03-04T17:21:00Z,Lifestyle Why 'mushroom coffee' is the latest health craze rising in popularity Tory Dunnan 10:21 - ABC15 Arizona,"""Mushroom coffee"" is gaining popularity for its health benefits. Some physicians claim the exotic cup of joe can help you with various ailments."
Medical News Today,2019-03-04T17:01:21Z,How do oral bacteria make colorectal cancer more aggressive? - Medical News Today,The common oral bacterium F. nucleatum hastens the aggressiveness of colorectal cancer by promoting the growth of cells that are already cancerous.
Aol.co.uk,2019-03-04T16:50:00Z,Your genes may determine whether or not you have a happy marriage - AOL UK,"Your relationship success (or lack of it) could all be down to your genes, according to new research. Scientists have discovered a ""happy marriage"" gene that's linked to"
Ajc.com,2019-03-04T16:07:30Z,UPDATE: Case of tuberculosis confirmed at Gwinnett high school - Atlanta Journal Constitution,A case of tuberculosis has been confirmed at a Gwinnett County high school.
Phys.org,2019-03-04T16:00:48Z,Superhydrides approach room temperature superconductivity at high pressure - Phys.org,"Theory suggests that metallic hydrogen should be a superconductor at room temperature; however, this material has yet to be produced in the lab. Metal superhydrides are packed with hydrogen atoms in a configuration similar to the structure of metallic hydroge…"
Nypost.com,2019-03-04T15:10:00Z,Sleep apnea and snoring linked to Alzheimer's disease: study - New York Post ,Maybe it’s time to cut your buzzsaw spouse a break. Heavy snorers may have higher accumulations of the toxic protein tau — a bio-hallmark of Alzheimer’s disease — in the part of the brain tha…
Seekingalpha.com,2019-03-04T13:36:00Z,Dialysis providers down premarket on potential new U.S. payment plan - Seeking Alpha,DaVita (NYSE:DVA) (-4%) and Fresenius Medical Care (NYSE:FMS) (-3%) are both in the red premarket in apparent response to the news that the Trump administration is working on a new payment approach fo
News5cleveland.com,2019-03-04T13:04:00Z,Local vet warns about pets and essential oil diffusers - News 5 Cleveland,Warning from local vet about pets and essential oil diffusers
Phys.org,2019-03-04T10:23:04Z,Long-lived parents produce better quality offspring - Phys.org,Genetic manipulation that more than doubles lifespan also leads to better offspring—according to new collaborative research from the University of East Anglia and Uppsala University.
Khn.org,2019-03-04T10:00:00Z,Big Pharma Gave Money To Patient Advocacy Groups Opposing Medicare Changes - Kaiser Health News,A KHN database shows that $58 million flowed from drugmakers to patient groups running national ads.
Business Insider,2019-03-04T09:00:00Z,5 animals that have the most extreme sex in the animal kingdom - Business Insider,"From exploding honeybee testicles to barnacle penises ten times their body size, here are some of the most extreme sex lives in the animal kingdom."
Al Jazeera English,2019-03-04T07:22:00Z,Ebola defence: South Sudan steps up border checks - Aljazeera.com,Al Jazeera reports from South Sudan's first line of defence against the latest outbreak.
Valleynewslive.com,2019-03-04T06:58:42Z,Don't ignore heart attack symptoms while traveling - Valley News Live,It's important not to ignore heart attack symptoms while you are traveling.
Associated Press,2019-03-04T06:22:45Z,New techniques let scientists zero in on individual cells - The Associated Press,NEW YORK (AP) — Did you hear what happened when Bill Gates walked into a bar? Everybody there immediately became millionaires — on average. That joke about a very rich man is an old one...
Ksl.com,2019-03-04T05:06:41Z,Newly discovered Alzheimer's genes further hope for future treatments - KSL.com,"An analysis of the genetic makeup of more than 94,000 people in the United States and Europe with clinically diagnosed Alzheimer's led to the discovery of four new genetic variants that increase risk for the neurodegenerative disease."
Fox2detroit.com,2019-03-04T03:53:00Z,"Jessica Starr's husband opens up about her suicide, eye surgery complications - Fox 2 Detroit","It's been more than two months since Jessica Starr ended her own life. For the family of Jessica, the grieving process is only just started."
BBC News,2019-03-04T03:50:05Z,Why are BAME girls less likely to get the HPV jab? - BBC News,"The vaccine stops infection with the Human Papilloma Virus, which causes over 99% of cervical cancers"
Traveller.com.au,2019-03-04T01:20:17Z,Plane passenger charges obese man $212 for taking up part of his seat - Traveller,A US passenger has sparked debate over whether he was right to charge an obese passenger $212 for taking up part of his seat.
ABC News,2019-03-04T00:52:21Z,"'90210' star Luke Perry dies after a massive stroke: What to know about stroke symptoms, prevention and more - ABC News",Perry leaves behind two children after his death at age 52.
Wthitv.com,2019-03-04T00:39:00Z,Blood pressure medication recall expands again to include losartan - WTHITV.com,The recall is due to an
Wcpo.com,2019-03-03T17:29:00Z,"National You can't 'recover' lost sleep on weekends, new study says Newsy 12:29 PM - WCPO",Think extra sleep on the weekends makes up for losing it during the week? Think again.
Kwtx.com,2019-03-03T17:26:15Z,Nearly 200 immigrants in Texas detention facilities have mumps - KWTX,The Texas Department of State Health Services says 178 detainees had confirmed cases of mumps as of Feb. 21. Texas detention centers account for 76 percent of mumps cases at such facilities nationwide.
Kimatv.com,2019-03-03T16:39:03Z,Measles count climbs to 70 - KIMA CBS 29,"VANCOUVER, Wash. &ndash; Health officials have confirmed another two cases of measles in Clark County on Saturday.  The count for the measles is now at 70 confirmed cases and there are currently no suspect cases. Clark County Public Health also identified The…"
Shape.com,2019-03-03T13:00:47Z,What One Woman Wishes She'd Known at the Height of Her Eating Disorder - Shape Magazine,Minna Lee wishes she could show her former self what she knows now.

Komonews.com,2019-03-06T20:35:00Z,"Infection while pregnant increases child's risk for autism, depression, UW study says - KOMO News","SEATTLE -- A study led by University of Washington researchers found that children whose mothers were hospitalized with any kind of infection during pregnancy had a 79 percent higher risk for autism and a 24 percent higher risk of depression later in life, ac…"
Komonews.com,2019-03-06T18:47:00Z,Clark County health officials investigate three new suspected measles cases - KOMO News,"VANCOUVER, Wash. &ndash; Clark County health officials are investigating three new suspected measles cases Wednesday. They have not confirmed any new cases, which means the number of confirmed cases connected to the outbreak remains at 70. Officials have not …"
Dailywire.com,2019-03-06T18:21:00Z,British Man Claims New Lease On Life From Adding This To His Diet - The Daily Wire,A British interior designer boasts that an addition to his diet has him feeling like a new man: fermenting and then drinking his own urine.
Huffpost.com,2019-03-06T17:44:00Z,Man Charged After Allegedly Breaking Measles Quarantine To Go To Gym - HuffPost,"The Wisconsin man allegedly said he was ""going crazy"" after several days in his house. It's not clear whether he was infected or just recently exposed."
USA Today,2019-03-06T17:43:00Z,'It saved my life': Relative of party drug 'Special K' could revolutionize depression treatment - USA TODAY,A new depression medication related to the party drug Special K could revolutionize treatment of the condition affecting 16 million Americans.
Futurism.com,2019-03-06T16:58:09Z,A Third Patient Is Now Reportedly Cured of HIV - Futurism,And a fourth and fifth might be following soon behind.
Independent,2019-03-06T16:58:00Z,"Low-carb diets could increase risk of heart rhythm disorders, research suggests - The Independent",'Considering the potential influence on arrhythmia... this popular weight control method should be recommended cautiously'
Medicalxpress.com,2019-03-06T16:45:17Z,Study: Mediterranean diet boosts endurance exercise within days - Medical Xpress,Researchers at Saint Louis University have found that eating a Mediterranean diet can improve athletes' endurance exercise performance after just four days.
The Washington Post,2019-03-06T16:27:20Z,"Dog-walking can be hazardous for seniors, study suggests - Washington Post","Reports of fractures among dog-walkers 65 and older more than doubled over a 13-year period, researchers found."
Daily Mail,2019-03-06T16:21:00Z,Patients taking statins face a higher risk of type 2 diabetes - Daily Mail,Roughly six million people in Britain are thought to take statins and it is estimated that up to 30million people take the pills in the US.
Womenshealthmag.com,2019-03-06T15:36:00Z,"Elly Mayday, Body Positive Model, Dies At 30 From Ovarian Cancer - Women's Health",Her Instagram is truly heartbreaking.
Medical News Today,2019-03-06T15:01:36Z,Can supplements help keep depression at bay? - Medical News Today,A new randomized clinical trial investigates whether different dietary interventions could help overweight people and people with obesity avoid depression.
Daily Mail,2019-03-06T14:14:00Z,Eat a 400-calorie breakfast ‘may stop plaque from building up in your arteries’ - Daily Mail,"Researchers at Kapodistrian University of Athens, assessed nearly 2,000 people - with average age of 63 - from Corinthia, Greece, for the data."
The Washington Post,2019-03-06T14:02:28Z,"Long overlooked by science, pregnancy is finally getting attention it deserves - Washington Post","Pregnancy is essential to the future of humanity, and it’s way too mysterious."
News5cleveland.com,2019-03-06T13:38:00Z,'Zombie-like' raccoons reported in Northeast Ohio could put your beloved pets at risk - News 5 Cleveland,Raccoons with canine distemper have recently been reported in Northeast Ohio could put your pets at risk.
Ksat.com,2019-03-06T13:00:44Z,First measles case confirmed in San Antonio - KSAT 12,"San Antonio has its first confirmed case of the measles, a spokesperson for University Health System said Wednesday."
Axios,2019-03-06T13:00:00Z,"Deaths by suicide, drugs and alcohol reached an all-time high last year - Axios",The three epidemics are on track to kill 1.6 million Americans by 2025.
Iflscience.com,2019-03-06T12:55:00Z,A Good Night's Sleep Helps Your Brain Fix Damaged DNA - IFLScience,"It seems strange that animals, us included, spend so much time vulnerably curled up with their eyes shut, totally unaware of our surroundings. While we mig"
Newser.com,2019-03-06T12:21:00Z,Nasal Spray Derived From Party Drug Approved for Depression - Newser,"Esketamine, for treatment-resistant depression, to be administered by experts"
Theconversation.com,2019-03-06T11:39:00Z,How to distinguish a psychopath from a 'shy-chopath' - The Conversation - US,"Psychologists are debating whether the presence of one trait – boldness – is the key to determining if someone is a psychopath, or just a garden-variety criminal."
Khn.org,2019-03-06T10:00:00Z,Patients Experiment With Prescription Drugs To Fight Aging - Kaiser Health News,Doctors and patients say they’re compelled to use off-label meds as research goes unfunded.
Fox News,2019-03-06T06:36:54Z,"'Broken heart' syndrome linked to brain's reaction to stress, research finds - Fox News","“Broken heart"" syndrome, a disease that causes the heart to temporarily weaken, has been linked to the brain’s reaction to stress, new research has found."
Nbcmontana.com,2019-03-06T06:11:51Z,Flu case numbers continue to rise in Montana - NBC Montana,"Flu season isn&rsquo;t over, and according to the most recent data from the Montana Department of Health and Human Services, cases are on the rise. DPHHS reported 1,756 new cases of the flu from Feb. 17-23; 194 of them were in Flathead County. That brings the…"
Wpsdlocal6.com,2019-03-06T04:59:10Z,Blood pressure medication recall expands yet again - WPSD Local 6,A widespread recall of common blood pressure and heart failure medications has been expanded to include more drugs containing losartan.
Ksl.com,2019-03-06T03:44:29Z,"Every senior needs cognitive screening, Alzheimer's Association says - KSL.com","At first, she just forgot a name or two. Then, a few meetings on her schedule. A few months later, LuPita Gutierrez-Parker found herself struggling at work to use computer software she knew intimately."
Mysanantonio.com,2019-03-06T02:25:43Z,Measles case diagnosed in San Antonio - mySA,The confirmed case comes amid reports of the highly contagious disease in the Houston area and 11 states.
Localnews8.com,2019-03-06T01:54:00Z,"Signs, prevention of a stroke - LocalNews8.com","According to the Centers for Disease Control and Prevention, strokes will kill about 140,000 Americans each year. So, what exactly is a stroke?"
Newser.com,2019-03-06T00:48:00Z,"Suicide, Overdose Deaths Hit Record High in US - Newser",Experts say a lack of social connection could be partially to blame
Ksby.com,2019-03-06T00:14:55Z,Cal Poly student diagnosed with chickenpox - KSBY San Luis Obispo News,A student at Cal Poly in San Luis Obispo reportedly has a case of the chickenpox.
Kcrg.com,2019-03-05T23:57:05Z,HPV vaccination rate in Iowa below 50 percent - KCRG,"More and more Iowans are being diagnosed with cancers related to Human Papillomavirus, or HPV, according to the 2019 Cancer in Iowa report"
Madison.com,2019-03-05T23:40:00Z,UW-Madison scientist allowed to resume controversial flu research - Madison.com,The research aims to identify changes that could cause the viruses to spread easily among people.
Smnewsnet.com,2019-03-05T23:05:42Z,UPDATE: St. Mary's County Measles Case Invalidated by Further Testing | Southern Maryland News Net - Southern Maryland News Net,Additional testing and evaluation of the suspected measles case currently under investigation by the St. Mary’s County Health Department has found that the individual in question does not have measles.
Washingtonexaminer.com,2019-03-05T23:04:00Z,Why mandatory vaccination is not opposed to libertarian principles - Washington Examiner,"Just one day after bravely standing for the Constitution and against President Trump's unconstitutional national emergency declaration, the occasionally libertarian Sen. Rand Paul, R-Ky., spent a Senate health committee hearing promulgating the fatal and idio…"
Wbng.com,2019-03-05T22:06:35Z,Local HIV experts respond to second man cured of the virus - WBNG-TV,"While some experts believe the news might be a step in the right direction, they believe there is still more research is needed for a cure."
Mindbodygreen.com,2019-03-05T21:54:17Z,This Is How Young Women Are Damaging Their Heart Health Without Even Knowing It - mindbodygreen.com,"Despite being the No. 1 killer of women in America, heart disease goes unrecognized by women as a serious problem, study finds."
Medpagetoday.com,2019-03-05T21:47:16Z,Salt Reference Intake Levels Updated | Medpage Today - MedPage Today,Report draws attention to levels that will shake CV risk
4029tv.com,2019-03-05T21:08:34Z,Health Dept. reports 19 new Arkansas flu deaths - 40/29tv Fort Smith/Fayetteville,19 new flu deaths were reported to the state last week.
Daily Mail,2019-03-05T21:01:00Z,Why MS sufferers should avoid fizzy drinks - Daily Mail,German scientists tracked 135 people with MS and found the 20 per cent who drank the most sugary drinks were five times more likely to have severe disability than people who seldom drank them.
Kgun9.com,2019-03-05T20:57:00Z,Two cases of mumps confirmed in Arizona - KGUN,"Two cases of mumps have been confirmed, including one student at Hamilton High School in Phoenix, the Maricopa County Department of Public Health said Monday."
CNN,2019-03-05T20:48:00Z,Nearly 200 people in Texas immigration detention facilities have contracted mumps - CNN,"Nearly 200 people at immigration detention facilities across Texas have contracted mumps since October, officials say."
Hollywoodlife.com,2019-03-05T20:35:00Z,Al Roker's Weight Loss: 'Today' Show Star Dropped 40 lbs. Keto Diet - Hollywood Life,"Looking good, Al Roker! The ‘Today’ weatherman and co-host has slimmed down since switching to the keto diet, and claims that he’s lost forty pounds in about six months!"
Nih.gov,2019-03-05T20:34:53Z,Results of trial to stem hospital-acquired bacterial infections published - National Institutes of Health,NIH-sponsored ABATE study shows benefit for subset of hospitalized patients.
10news.com,2019-03-05T20:33:00Z,Teen who got vaccinated despite parents' wishes speaks before Congress - 10News,"A U.S. Senate committee invited him to share his story during a hearing that discussed what's driving outbreaks in parts of the country, mostly blaming it on those who don't get vaccinated."
CBS News,2019-03-05T20:21:00Z,"Ethan Lindenberger, teen who defied mother by getting vaccinated, testifies before Congress today — March 5, 2019 - CBS News",Ethan Lindenberger discussed the importance of vaccines at a Senate committee hearing Tuesday
Channel3000.com,2019-03-05T19:21:00Z,"Man under quarantine for measles hides from deputies to go to gym, court documents say - Channel3000.com - WISC-TV3","A Brookfield man is facing charges on suspicion of leaving his house while he was on quarantine for measles, according to CBS affiliate WDJT."
Huffpost.com,2019-03-05T18:51:00Z,Study Finds What Parents Know: They Don't Sleep Well For Baby's First 6 Years - HuffPost,"Mom and dad’s sleep patterns are disrupted long after that child, officially, can sleep through the night."
CNN,2019-03-05T18:17:00Z,"Progress on deadly staph infections slows, CDC calls for increased prevention - CNN","More than 119,000 people were diagnosed with bloodstream Staphylococcus aureus infections in the United States in 2017, and almost 20,000 died -- a significant slowing in the previously declining rates of infections with the bacteria."
Fox News,2019-03-05T17:37:15Z,Doctor apologizes after toddler diagnosed with 'chest infection' died from undetected sepsis - Fox News,A second doctor who failed to screen an ill toddler for sepsis has apologized to her grieving family after she died less than 24 hours after being misdiagnosed with a “chest infection.”
Wsbradio.com,2019-03-05T17:04:00Z,Missouri man dies after controversial vitamin IV infusion - WSB Radio,"WSB: Atlanta's News, Weather and Traffic"
Medical News Today,2019-03-05T17:00:53Z,Pancreatic cancer: Two-hit treatment approach shows promise - Medical News Today,Autophagy inhibitors could be more potent against pancreatic cancer by first applying a drug that makes the cancer cells dependent on autophagy for energy.
Wsaz.com,2019-03-05T16:37:01Z,HIV cluster confirmed in Cabell County - WSAZ-TV,"A statement from the West Virginia Department of Public Health says there are 28 known cases, primarily among intravenous drug users."
Nih.gov,2019-03-05T16:15:20Z,HIV prevention study finds universal “test and treat” approach can reduce new infections - National Institutes of Health,NIH-sponsored trial suggests home-based HIV testing and referral to care works at population level.
Livescience.com,2019-03-05T16:05:00Z,"Supplements Don't Prevent Depression, Study Finds - Live Science","Preventing depression isn't as simple as taking a dietary supplement every day, a new study suggests."
Webmd.com,2019-03-05T14:43:38Z,Hot Cocoa May Ease the Fatigue of MS - WebMD,"Cocoa is rich in flavonoids, which are abundant in fruit and vegetables and have been linked with anti-inflammatory properties."
Express.co.uk,2019-03-05T14:07:00Z,Dog sperm could be key to SAVING humanity after shock drop in fertility rate - Express.co.uk,DOG sperm could be the key to saving the human race as a study has revealed that their fertility rate is dropping at the same pace as human males.
Brainerddispatch.com,2019-03-05T13:00:59Z,DNR meeting: Residents butt heads over deer farm's culpability... - Brainerd Dispatch,"MERRIFIELD—&quot;Hey, Lou!&quot; a man shouted from the back. &quot;What came first? The CWD, or the deer farms?&quot;Lou Cornicelli, a wildlife researcher with the Minnesota Department of Resources, could only brush off the question and move on—another quest…"
Walb.com,2019-03-05T12:57:00Z,Day 2 of cleanup begins for Cairo - WALB,The city of Cairo is still cleaning up Tuesday following an EF2 tornado Sunday night.
Wfmj.com,2019-03-05T11:29:00Z,FDA expands blood pressure medicine recall - WFMJ,"The Food and Drug Administration has expanded the recall of a blood pressure medication sold at Walmart, Sam's Club, and other retail locations."
Dailydot.com,2019-03-05T10:52:00Z,Study: YouTubers Could Make Your Kids Eat More Junk Food - The Daily Dot,A new study raises eyebrows for parents.
Npr.org,2019-03-05T10:00:00Z,Arizona Considers Expanding Exemptions For School Vaccines : Shots - Health News - NPR,"Against the advice and pleas from doctors and medical associations, some Arizona lawmakers are pushing bills that would make it easier for parents to get exemptions for their kids from vaccinations."
Daily Mail,2019-03-05T09:24:00Z,A pill to slow AGEING could be on the horizon - Daily Mail,Researchers from the University of East Anglia found a gene which controls growth is necessary until creatures reach reproductive age but then becomes damaging and shortens their lives.
Abc7.com,2019-03-05T08:43:06Z,"During colon cancer awareness month, larger-than-life inflatable colon offers conversation starter - KABC-TV","A giant section of an inflatable colon on one of the busiest corners in Westwood is sure to get some looks, but that's the whole idea!"
