,date,username,post content,quoted user,post mood
10,2012-10-14 19:16:00,catkin,"b'sorry about repeating your name so much, was accident x'",,Sad
11,2012-10-14 19:19:00,pepecat,"b""No, i don't think we can live permanently angry or sad or anxious - i guess we don't live permanently happy either, so it works both ways. Does your cpn know you're angry? You seem to be aware that it's not directed specifically at her but it's at other people / things. Guess she's the one you feel safe enough with to let it out? Maybe if you tell her it's not directed at her it might help?""",,Pensive
12,2012-10-14 19:20:00,MissKitty,"b'Hi Pepecat,Excuse my lack of technical skills, I don\'t know how to do the quote thing! So:Re: post 1 - My therapist is male and (unfortunately) good looking, kind and charming!! I\'ve managed to detach myself from his physical charms but I am becoming increasingly dependant on him. I find myself deferring all decisions to him and asking for his reassurance. I had no idea it was happening until recently he told me that he needed to switch from listening and going through everything to some actual ""therapy"".He\'s started talking about dealing with my issues, moving forward and getting well, and I\'m not sure I want this therapy to end. He\'s become my security blanket. I\'m worried that I won\'t cope without him.Hadn\'t expected that....Re: Post 2 - Yes I dredged up a feeling - maybe it\'s guilt, and I couldn\'t shake a feeling of unease for a good couple of weeks afterwards. What ever it is, it doesn\'t sit easily with me, I feel judged and vulnerable and I\'m still unsure of what it is. I\'m not sure I want to learn to live with it. I don\'t even understand it.x'",,Confused
13,2012-10-14 19:26:00,catkin,"b""Thanks, I will try and tell her it's not her it's the past. Am sorry didn't want to derail your thread x""",pepecat,Sad
14,2012-10-14 19:39:00,pepecat,"b""Oh am right there with you.... I don't want to let go either. But she knows that. And that, too, is apparently normal.""",MissKitty,Pensive
15,2012-10-14 19:55:00,MissKitty,"b'You know this long term psychotherapy is making me realise how inadequate therapy I was offered in the past really was. I am totally floored by the impact of this and the discoveries about myself. At the beginning of therapy when we talked about core beliefs and my therapist suggested, "" I am vulnerable"" as one of mine, I scoffed at him and told him that he could not be more wrong. Ten months later I\'m feeling wiped out by vulnerability. How do they know that right at the beginning, when you don\'t even realise yourself?Also Pepecat, can you tell me, have you got to the stage where you feel totally humbled and almost empty, at rock bottom almost? I felt like that a week or so ago, and I was told by someone else they felt like that half way through therapy too. The only thing I can liken it to, is that point in alcoholism or addiction where you cannot sink any lower (not that I\'ve experienced that) and you realise what you really are, what you\'ve been doing and that you really need to change.Or is it just me?xx'",,Confused
16,2012-10-14 21:30:00,pepecat,"b""It's weird isn't it?! I think, if it's an experienced therapist you have, that they have probably seen it all before, so have a fairly good idea of what's going on. That's not to say that people's experiences are trivial or mundane, cos they're not at all, but i wonder, in the whole scope of humanity, if people are actually all that different after all. I imagine it's fairly similar stuff that affect us, once you get down to it. Of course people are all different and it all manifests itself in different ways but i reckon there's probably quite a small list of things that can constitute the heart of most people's issues. My therapist left me feeling like i'd been emotionally xrayed by her on more than one occasion. It freaked me out rather a lot, but she said that in a sense she had to see to the core of things fairly quickly in order to make an assessment as to whether to take me on in the first place, and then to get a handle of what was going on. We did go more slowly once we started proper, but it was very disconcerting how easily they see through all the (so called) good defences we put up.I don't know.......in answer to your question, i mean. I think i realised i needed to change before i started therapy. I felt rock bottom when i was ill, and i've never felt that bad since. I've felt bad, but in a different way, in therapy. I think....in therapy, that you gradually get to the point where you don't care what the therapist thinks any more - you know you won't be judged or criticised - and you can just let it all come out (so to speak). I guess that could be similar to being at rock bottom and totally humbled; i imagine it would be the same sort of feelings.""",MissKitty,Pensive
17,2012-10-14 21:51:00,MissKitty,"b'I agree with you about the list of issues affecting people - it probably is quite small. The core beliefs thing that we started with comes down to a list of pretty basic human instincts which are linked to being loved, safe and looked after I think. I found that a really hard starting point.In terms of the rock bottom feeling, I think it may have been the point when I realised that my defences were hiding low self esteem and I was ""laid bare"" without them. I also realised how empty my life had become and how little there was left when the anxiety issues were stripped away and I had to stand back. Big truths are very hard and totally gutting. Maybe that\'s what I mean by reaching rock bottom.Hopefully, you haven\'t had to face anything that disabling.x'",,Confused
18,2012-10-14 21:53:00,Hellbilly,b'Oooooo laid bare lolSorry',,Breezy
19,2012-10-14 21:59:00,MissKitty,"b""Ok, I'm obviously taking myself too seriously.Do you want me to come and eat apple pie Billy and to stop being an introspective nightmare?x""",,Confused
20,2012-10-14 22:13:00,pepecat,"b""I think Big Truths about ourselves ARE gutting and painful - when it's something we might not want to hear about ourselves i mean. i think there can also be truths which are positive, but hard to accept - for example if we grow up thinking we're crap and are no good at talking to people (for instance) and then we have to accept that actually we might be ok after all and quite good at talking to people. I don't think that would be a 'gutting' sort of truth, but it would make us reappraise things and look at ourselves in a different light, which can be hard if we've seen ourselves one way for many years. Then there are the gutting truths where we might have deluded ourselves (for good reason) about how we are or how we think we are, and we have to face the fact that actually we're not like that, which can totally pull the rug from under us. Or the truths which aren't exactly bad, but we don't necessarily want to admit - like the fact that we do need other people, and do feel horribly lonely and scared. Even admitting that to someone else can be hard, and even harder to admit to ourselves, especially if we feel like we have to be all grown up and sensible. Ugh......""",,Pensive
21,2012-10-14 22:26:00,MissKitty,"b""We're all pretty brave really aren't we?Not many people face what they really are and what they are doing wrong do they.Most hide for ever.x""",,Confused
22,2012-10-14 22:30:00,Hellbilly,"b""I faced it Look at me now Maybe that's not such a good example""",,Breezy
23,2012-10-14 22:35:00,MissKitty,"b""I'm sure you are a shining example HB, particularly when laid bare.x""",,Confused
24,2012-10-14 22:37:00,Hellbilly,"b""As I'm not doing innuendos I have no comment lol""",,Breezy
25,2012-10-14 22:42:00,DizzyPrincess,b'There seems to be rather a few innuendos around tonight and they all seem to trace back to the same people hellbilly and misskitty tut tut tut lol x',,None
26,2012-10-14 22:44:00,MissKitty,"b'He needs a gagging order that man!! (lol!)Sorry Pepecat, can\'t you ""moderate"" him?x'",,Confused
27,2012-10-14 22:45:00,Hellbilly,b'See I knew it was her fault There was me feeling guilty as well',,Breezy
28,2012-10-14 22:49:00,MissKitty,b'What did I do to deserve this......?Give me strength!x',,Confused
29,2012-10-17 09:59:00,pepecat,"b""Ugh.And aaaaaaaaaaaaaaarrrrghhhhhhhhh.Is there a smiley for 'lonely'?I feel like a small child who wants looking after. And i know no one can do that, but as the therapist said yesterday 'You want to be snuggled'.Yes, yes...... SO badly......""",,Pensive
30,2012-10-17 11:18:00,MissKitty,"b'Oh, bless you Pepecat.Are you alright?Sounds like the guard might be coming down a little perhaps?x'",,Confused
31,2012-10-17 18:44:00,pepecat,"b'Yeah........ it is. And the more that happens, the more anxious i get.....'",,Pensive
32,2012-10-17 18:53:00,MissKitty,"b""Ditto!I've had a horrible feeling of unease that I just can't shift unless I go into denial and pretend I'm fine!The anxiety isn't good is it? My therapist tells me anxiety triggers a need to control things. Remove the control (that you had when you were using your old coping methods) and Bang! the anxiety hits you.Sorry to say, that I'm pleased you're struggling with it too. I thought it was just me. I know that's not very nice of me....sorry!x""",,Confused
33,2012-10-17 21:07:00,miss.p.piggy,"b'This type of therapy I found was the hardest,at the time I was isolated logistacally from my support network. I dont know whether this help s and I hope it does.I found once the old wounds were opened, they were either not ...cleansed (for want of a better word) or not closed properly so I went away and wrote about it . I found a local park which was perfect for me because if I enetered back to familular places I found i would just continue with my normal routines and just had a bad mood but in the place I chose that became my routine and I always gave myself enough time me personally I dont know whether this is an option but I would either book my appointments midday or in the morning and make sure I had nothing planned for the rest of the just so that the next day I would have my ""armour"" back on as I called it and as my therapisist said hopefully my armour was modified  Good luck X'",,Inspired
34,2012-10-17 21:49:00,pepecat,"b""I think that's what it is. The old defences are becoming less strong, which leaves me feeling really vulnerable and scared. Plus i can't get my damn stupid head to believe that she is NOT going to dump me in the middle of all this. Finish therapy i mean. As she said, why would she? It'd be cruel and she's not a cruel person. Logically, it makes sense. But....... something gets in the way. Less than it did i think, but still in the way.""",MissKitty,Pensive
35,2012-11-07 21:01:00,pepecat,"b""PfffffffffffffffffftttttttttttthhhhhhhhhhhhhhhBloody hell.I feel like a small scared child, going 'don't leave me', and 'don't make me go'. I know i have to 'grow up' and leave (stop therapy), but right now, i don't want to.""",,Pensive
36,2012-11-07 21:30:00,MissKitty,"b""Do you have to stop therapy now? Are you done?I'm dreading mine ending too...It's hard to realise that you might be getting better and can cope alone isn't it?Although I'm not there yet.Can you tail off gradually and have the chance to come back if you don't cope.Might that help a bit?x""",,Confused
37,2012-11-07 21:52:00,pepecat,"b""I have to stop at some point. It's been nearly two years, and she says she can't see me being there at three. And to be honest, i don't think i can either. No end date yet. Its all very ironic though....... and circular. Cos the nitty gritty of stuff is attachment related.....which makes me more anxious about attachment to her (therapist i mean). It's like the more i open up about stuff, the more freaked out about ending i get. Which just seems stupid really.""",,Pensive
38,2012-11-07 22:11:00,MissKitty,"b""I don't think that sounds stupid. It's quite logical to my little brain actually!Worrying about becoming attached to someone, if you can't trust yourself not to become attachedis very understandable. Being open makes you vulnerable because someone can really get to know you and get under your skin.It's hard to hide when you're open isn't it...and once you're opened up and vulnerable...it's going to be scary to feel that close and yet know that it has to end.What does she say about getting close to her? Does she have a way of dealing with it.My therapist has been quite firm if he feels I have got demanding or too needy.It bothered me at the time, because I felt worried I would lose him, but backing off has been relatively easy for me to do and it has kept me in check and aware of the possibility of attachment.Having said that attachments have never been an issue for me...so you are obviously coming at this from a different angle.Does she want you to open up and become closer to her? Is there a purpose to this?x""",,Confused
39,2012-11-08 09:28:00,pepecat,"b""She's been trying to get me to open up for over a year. She has been there, week after week, consistently. Never jugding, never criticising, never dismissing...... and I've never had that before from anyone. And not when i was a kid. So yeah, the whole idea is that she gives me that consistent, good experience to repair what was missing when i was little. I've been so scared of opening up cos i think she's just going to do what everyone else has done and it all go wrong somehow. And i've been scared that i'm wanting too much from her - but she says that's not the case. She's really good and can handle pretty much whatever i say to her - she knows exactly how i feel about the whole thing, and is completely unphased by it.But now i have opened up, i don't want to let go.""",,Pensive
40,2012-11-08 11:40:00,Roger Waldram,"b""Hi pepecat,When we are having something we've never had before-not wanting to let go is a good healthy response. And the good news is we 'internalise' the 'good parent' & are able to draw on the person who has become part of us in years to come. Sounds like perhaps her opinion is that in time you will no longer need to come 'cos you are OK?I still remember comments my therapist made & tutors with whom I had a good connection years later-they sort of 'pop-up' when they are useful at that moment.In my practice I use a 'touch' stone in a break or as part of a celebratory ending 'ritual'. They or I choose it from a basket of small polished & rough stones. It is given with love as a memento of our relationship. The idea is that it acts as a physical memory trigger of our relation whenever that is needed.All the best,Roger""",,None
41,2012-11-08 18:25:00,pepecat,"b""That is her opinion, yes, and she's also talked about an 'inner her' that i will take with me and remember for a long time. I do find myself sometimes going 'what would x (she) say?', so there is some internalising going on already. I understand that, and there will always be the memory of my experience with her to draw on. I guess that bit of me is not very big/strong/developed at the moment, so I'm panicking (unnecessarily, as usual) about leaving.That is such a lovely thing to do!! And a good idea to give people a physical 'thing' with substance, that they can hold and squeeze and look at when and if they need to. There's a certain picture on the wall of the room i go to every week - it's right in my eye line and i look at it often. I've been thinking i might get a print of it when i finish - as a reminder.""",Roger Waldram,Pensive
42,2012-11-08 21:26:00,MissKitty,"b'She sounds like a wonderful therapist Pepecat. As Roger says, remembering her caring attitude will hopefully serve you well in the future.Maybe enjoy her company and the trust and treat it with the attitude of , ""it is better to have loved and lost, than never to experience it at all"".....I know it\'s not love but you know what I mean!!take carex'",,Confused
43,2012-11-10 14:35:00,Chimera,"b""It's much the same for me (I've had a total of 14 sessions in 12 months). On the other hand, if I had regular weekly (or even more frequent) sessions, there is a danger of it becoming a hollow ritual. This way, I ask for every single session, so every session means something. May try to get it put on a more regular basis, but it needs thinking and talking about.(Transference is certainly important, but I'm not sure what to say about it, and anyway I haven't finished reading this thread yet.)""",stanogden,None
44,2013-01-02 17:33:00,pepecat,"b""Effing........bollocks..... shite.............Next year, next year, next year... that's ages away. Except now it is 'next year' and not ages away. Six months. Max, probably. And that's it. Done with. No more therapy. And i don't want it to end. She'll probably say 'It's because you're not ready to end yet, but by the time we end, you will be'. And she's probably right...... i hope. But it's all bollocks. Why make so much of the whole attachment thing, and let people get attached if then you go 'Ok, now you have to un-attach cos we're ending'. It's like gluing something and then ripping it apart again. I don't want to go see her next week cos it's the start of the end. It's prolonging the agony. I'd rather a swift, short, sharp stop. So i could just stop going. But that would defeat the whole purpose of it and it would leave yet more stuff unresolved. And anyway, crap though it is going (or will be), it's far worse not going. Bloody hell..........And she'll want to know about s/h over christmas........ even after she said 'i'd rather you didn't'.... pissing pissing crap.""",,Pensive
45,2013-01-02 20:00:00,cpuusage,"b""Transference/counter transference - projection - introjection - assumptions - Beliefs & value systems of the client/therapist - are all important issues.I'm reading a book that I'm finding very helpful, & is tying in a lot of stuff for me, the author (a clinical psychologist) explores sub-personalities, spirits & past lives. I need those areas to get my teeth into. I feel that most psychology/therapy is too shallow - & I'm not saying that isn't right for some people - horses for courses. It seems very few therapists that will go deeper into exploring the psyche/& nature of certain experiences - especially 'psychosis'.""",,None
46,2013-01-02 23:45:00,MissKitty,"b'Hey Pepecat,Six months is a long time! Don\'t panic yet.....Things can change drastically in that amount of time and it\'s a good period of time to let adjustments settle in. I asked to stop seeing my therapist before Christmas and the look on his face said, ""forget it!"" .... he agreed to thinking about reducing to once every two weeks instead of weekly in the New Year.I want to start managing alone and don\'t want to continue to be thought of as needy or unwell. It seems I feel the opposite to you, but neither is comfortable, because it\'s not what we think we need!Maybe we should both submit to the professionals\' decisions and be guided by what they think we can cope with? A little bit of slack on the rope at a time might serve us both well perhaps?Try not to fight it and anticipate the worst. You\'ll cope and find some inner strength because you will have to ultimately. Dig deep!x'",,Confused
47,2013-01-07 10:10:00,pepecat,"b""How do i tell her about the self harm?Two years of therapy with her and now I do it. Don't want to go tomorrow.""",,Pensive
48,2013-01-07 10:25:00,MissKitty,"b""I should tell her about the self harm and talk it through.Do you remember what you were feeling when you did it?Was it to do with fear over leaving therapy and being left without support? Could you have been s/harming to express this? No idea if I'm on the right track here....but your fear of her leaving you seems pretty strong and seems to be driving a lot of the desperation you feel right now, so I'm guessing it could be connected.Go along, she knows you well. Tell her what's going on.I have my therapy tonight and don't particularly want to go either.Let me know how you get on if you want to.x""",,Confused
49,2013-01-07 11:14:00,pepecat,"b""I was angry with myself for getting so anxious about everything christmas related, which was all ok in the end. And i was angry with myself for being so pathetic and ringing her outside of therapy in the middle of all the anxiety. Stupid stupid. And all the shitty names i call myself in my own head aren't enough to punish me. It's not strong, or vicious enough. So s/h is a way of punishment for being pathetic and anxious and needy and stupid. And when it stings / hurts for days afterwards its a reminder that i deserve it. I hope your therapy goes ok tonight, miss kitty. It can be a pain when we don't want to be there, but i guess ultimately it does us good.""",MissKitty,Pensive
50,2013-01-07 16:44:00,MissKitty,"b'I\'ve never self harmed but I am hard on myself too. I rang my therapist between sessions some months ago when I got myself in a state over a letter from my pysch. I just didn\'t feel I could cope....He made me wait 24 hrs for a reply and then emailed me telling me that he didn\'t think that reassurance (which was what I was seeking) was therapeutically useful. At our next session he let me know his boundaries and told me that I needed to respect them if we were to continue. Sounds harsh.... but it worked for me.It made me realise that I had to find some inner reserves rather than rely on him (or anyone else) to sort out my feelings. Like you the anxiety was out of proportion to what eventually transpired and that, for me, told me that I couldn\'t continue going through life feeling so weak and worried and that I had to face things myself. That sounds really simple, but it isn\'t. In my case, at that stage, I really didn\'t want to lose my therapist and it was this that made me determined to tow the line. Finding that strength to resist phoning / emailing him again and to find my own reserves has helped me. Bizarrely, that need for someone to sort it all out for me, has gone back into proportion again since. Don\'t know why.....maybe the ""tough love"" did me some good.You\'re not pathetic or needy or stupid....far from it! Try to reason it out in your head. You are simply very anxious about what ""might"" happen......and this experience has probably shown you that s/harming didn\'t solve the problem and the ""reassurance"" that the phone call brought was probably only temporary.Let the anxiety flow over you and do it\'s worst.....then tell yourself ""nothing terrible happened and I survived""..... because other than the self harm, the events all panned out to be OK didn\'t they? And it was your fear of coping that caused you to self harm and reach out for help.Hope that makes sense. Like I said I\'ve never self harmed so I am probably not completely aware of how hard it is to stop, so apologies if I sound too simplistic. However, anxiety has made me feel desperate and suicidal and once I got to that place of feeling incapable of coping without contemplating suicide I found that feeling became the feeling that I resorted to each time I felt desperately anxious. (apologies for the long complicated sentence.) It was that feeling that I had to realise was doing me and my family no good at all and STOP it in it\'s tracks! I was surprised how easy it was to realise that nothing was worth dying for, and that I had to find the strength to deal with things instead of being paralysed by fear.Keep trying. This is fear....nothing more than that. You have to find another way to cope and believe in your ability to manage. You will.Good luck tomorrow Pepecat.x'",,Confused
51,2013-01-07 22:03:00,pepecat,"b""Mine said she was glad i'd rung cos it meant i was able to reach out for some help without feeling that it's stupid / wrong to have emotions or need help. And she rang me back after about 10 minutes. Scared the life out of me! I think the idea is i get past thinking that needing help is wrong / stupid / pointless etc, but it's hard to do that. It's ingrained........ Normally i wouldn't dream of ringing her outside of sessions - i get my 50 mins a week and that's it (in my head), so i can kinda see her point.......She did reassure me in the phonecall, and it did help..... but then i got really angry with myself that i needed to make the call. Hence the s/h. Once i can deal with stuff without thinking i'm stupid / awful etc for having emotions (including anxiety) or needing some help, i'll be fine. She says..... You do talk good sense - thank you for replying!Hope your therapy was ok tonight.""",MissKitty,Pensive
52,2013-01-08 09:50:00,MissKitty,"b'Hi again,Therapy went well thanks.....actually reduced down to once p/fortnight to allow for some ""cope alone"" time. That\'s progress!Hmmm.....that\'s quite a difficult situation isn\'t it? Needing to acknowledge that it\'s OK to have emotions, show them and reach out to people....but at the same time now having to stop seeing the person that you have made all this progress with. Presumably you can now do all those things in therapy? You just need to transfer it all to real life?I think most of us find the ""weaker"" emotions difficult to show. For example I\'m sad about what has happened to my health, but it comes out as anger in many situations which often causes conflict, problems and people to turn against me. On the few occasions that the sadness has shown it\'s face instead I have gained far more sympathy and understanding....but it\'s not the emotion I choose to express, because it conveys weakness and makes me feel vulnerable and exposed. Anger is my default setting and that\'s been hard to change. It helps to know where it comes from and why it\'s there. I can see that you\'ve begun to lay out some of your emotions in this thread - expressing your vulnerability and fears. Does it help to express them and to see that people don\'t avoid you or critique you as a result?You also mention a partner? Can you express your emotions / vulnerability to him/her? He / she would perhaps be a good person to rely on in place of your therapist as you move towards concluding therapy?I wonder whether that relationship could be developed in therapy to help ease you forward and out into the real world again?Just a thought, maybe your relationship is already close and confiding, and this isn\'t necessary....but either way it seems to me that this person would be a good substitute for your therapist if the relationship is a serious one and on solid ground. What do you think?x'",,Confused
53,2013-01-08 22:06:00,pepecat,"b'That sounds good! Do you feel ok about that?Yep, that\'s the general idea i think.... i still swing wildly between \'emotions are all crap and pointless and stupid\' to being open with her and ok with it. I need to find some middle ground somehow. And it feels safe with her, but not with other people so much, and that\'s also something i need to figure out. Yeah, i get that i think. Thank you for being so honest. I think my default setting is.... well it\'s not no emotion really, but it\'s pushing down emotion and not acknowledging it and thinking i don\'t need it. That\'s my default. Like you, i don\'t like expressing (any) emotion, especially not the weaker ones, cos i do feel very vulnerable and exposed. Don\'t like it!It does! A lot, actually. It feels like a safer place to \'practice\' being a bit more open with things. And i always find it easier writing than talking to people face to face. It\'s a bit more detached that way. And not knowing people on here kinda helps as well, so in a way i\'m not asbothered about embarassing myself. The thread seems to have become a bit of a journal!Yes, again, I can talk to her, though also again i don\'t find it all that easy. I kinda have to force myself and persist with it. We\'ve been together 10 years, so you\'d think it would be ok..... I think i\'m getting slightly better at it, but i\'m always consious that she\'s got stuff going on, and i don\'t want to be a pain or for her to worry about me.... which is something else i need to figure out!I""m sure i\'ll get there eventually. It\'s just a bit of a mare at the moment. Thank you for listening!'",MissKitty,Pensive
54,2013-01-09 14:17:00,MissKitty,"b""AAAAAgh! Just typed out a reply and lost it.... twice! Took ages!I'll keep it short and reply later.How did you get on with therapy?I feel OK about increasing the time between sessions atm. I know it will be alright and if it's not I'll shout or try harder. There's always a safety net somewhere to be found, and this is true for you too. I'll probably mess up a few more times yet.....I just hope I can deal with the consequences better now.Thanks for askingx""",,Confused
55,2013-01-10 11:06:00,pepecat,"b""hello misskitty! (my own kitty is sitting here looking at me very solemnly..... collarless cos he lost his the other day in a fight with a bush - we think)Therapy was ok. It was kinda weird...... cos of the break over christmas, and she didn't seem at all surprised that i'd been so up and down. Telling her about the s/h was hard though and in the end i just blurted it out cos she was asking how i'd been feeling in between christmas and new year. And she wasn't cross, or disappointed...... i thought she would be. She was also glad that i'd rung her. Not glad cos i was upset, but glad that i'd actually reached out and gone 'help!' for once. I just find all this opening up thing SO hard......it's...... painful - that's the only way i can describe it - and not only emotionally; it's a physical feeling as well (which sounds weird, I know) but it makes me want to run away, or curl up in a ball so no one can get to me, but at the same time i recognise it is worthwhile, ultimately.""",,Pensive
