,date,username,post content,quoted user,post mood
30,2015-08-01 21:34:00,tabbykitten,b'you will get through it Lu. It won\xe2\x80\x99t be easy but you will cope - if only because you want your wonderful mother to be proud of you.',,Doh
31,2015-08-01 21:41:00,Nikita,"b""So sorry Fairy Lu,stay strong and keep going ,stay safe,you mustn't give up on yourself,your mum would not want that.When she passes over she can still see and feel you and she will be sad and worried if you arein pain and afraid.Please stay strong, you and your sister will get through this.I know it is hard,losing your mum is the worst thing in the world,I know.It isn't your time to go though so losing you,you can't do that to the remainder of your family.I am praying for you all.God Bless you.Nikitax""",,Blah
32,2015-08-01 22:58:00,pepecat,"b""Hey LuI'm sorry you're going through this at the moment, it must be a complete nightmare for you. It will seem like a huge thing to deal with at the moment, but perhaps try not to think of it as one huge big thing, because it will feel like you can't cope. The thing is to get through an hour at a time, or half an hour at a time, or whatever it is. There are people who can help you and give you support, and we're all here for you as well.""",,Sad
33,2015-08-02 00:58:00,life2live,b'I wish you strength to get through this difficult time. My thoughts are with you.',,None
34,2015-08-02 01:01:00,Mister.B,b'Sending you love and good wishes in this troubling time.I hope you find some solace in my words.',,Inspired
35,2015-08-02 01:04:00,Mister.B,"b'Also, as has been said previously, I am here for you to email anytime.'",,Inspired
36,2015-08-02 01:47:00,Fairy Lucretia,b'mummy died 15 minutes agoim broken',,Angelic
37,2015-08-02 02:07:00,mumdownunder,b'So sorry for your loss fairy Lucretia.',,None
38,2015-08-02 02:31:00,life2live,b'my condolences very sad',,None
39,2015-08-02 02:36:00,valleygirl,b'I am so sorry for your loss. Sending you lots of hugs.',,Sad
40,2015-08-02 02:43:00,tiltawhirl,"b'Lucretia,I am so deeply sorry for your devastating loss of your Mum. The pain is so all consuming every breathe we take, ever tick of the clock is a horror. Our world stops. Everything is unreal and surreal. I understand, I think. It feels like our life has come apart at the seams and fallen into broken and shattered pieces. We feel so completely lost.The next few days there will be rituals and arrangements to be made and we muddle thro them blindly, pale and weak.We gather together for services and sharing meals.Then what?My dear Lu, I PROMISE you this: the day will come when it will not be your first waking realization or thought.Slowly, over time, we come to terms that they live within us. As long as we live they are not gone, we carry them in our hearts and minds. And we continue to love them.Know that this takes time, far too long but please make this promise to yourself as a friend requested of me: Do not let this destroy you. I hung onto that promise like a life raft when things were overwhelming.I, too, am going to light a candle for you and keep you in my heart.PM me anytime about anything, I care about you.'",,Relaxed
41,2015-08-02 02:52:00,Lincoln1990,"b""Lu I just came on to check on you and saw the devastating news. I'm so so sorry. I wish I could take the pain away from you. I know nothing I can say will help with your pain. Just know I'm here for you and really wish I coyld be there in the UK with you during this time. I'm so sorry for your loss. It's unfair. I love you and thank you for your email. I'm always here for you. Know that I am not going anywhere and check in time after time. I'm just so sorry.""",,None
42,2015-08-02 02:59:00,messymoo,b'So sorry for your loss Lu sending a very big hug  xx',,None
43,2015-08-02 03:27:00,Unique1,"b""I'm so sorry for your loss Lu.Such sad news.Sending you a gentle hug and praying for strength for you.Unique xxx""",,Amused
44,2015-08-02 06:03:00,AliceinWonderland,"b""I'm so sorry for your loss and your pain Lu, please accept all the support you can get at this terribly difficult time x""",,None
45,2015-08-02 08:33:00,TiredTina,"b'So sorry Lu, thinking of you at this very difficult time.TT xx '",,Tired
46,2015-08-02 09:49:00,nonotme,"b""please Lu we are here for you as much as you want or need us to be.you will be in my thoughts all day.if you need anything just shout out, help, advice, anything we can do I'm sure we will try our best to do it, we are a family here and you are one of us.Me. xx""",,Crappy
47,2015-08-02 10:36:00,nonotme,"b'if there is anyone who is in touch with Lu directly either by phone or knows where she lives, can they please pass on our regards for her loss. and explain we are here for her.also if anyone knows her family and are doing a collection for flowers, please PM me I will send a donation.Me.'",,Crappy
48,2015-08-02 12:01:00,ScaredCat,b'I am so sorry fairy Lu. xxxxxx Please know like others have already said we are here for you and do care about you so much xxxxx',,None
49,2015-08-02 12:06:00,amathus,"b""Dear Lu, I'm so sorry to hear the news about your mum.Please use the forum as much as you need to, there are many of us herewho wish to give you a helping hand.Take good care, amathus x""",,None
50,2015-08-02 16:20:00,tabbykitten,b'so sorry to hear your news Lu. very special thoughts being sent your way',,Doh
51,2015-08-02 16:29:00,Nikita,"b'Such very sad news Fairy Lu, I know this may not help but your mum is at peace now and in a much morebeautiful place and she is still looking down on you and out for you.I want you to know that I hope you can take comfort from it.My deepest sympathies to you and your sister.I pray to God to give you strength .xxxNikitaxxx'",,Blah
52,2015-08-02 16:33:00,SarahD,b'Just seen your post. I am so sorry. Sending love xxxx',,None
53,2015-08-02 16:54:00,nonotme,"b""if Lu or any close friends who are in contact with her, could just let us know how you and your sister and family are doing. can't move you guys form my thoughts today.take care and trust in us if you need to talk.Me.""",,Crappy
54,2015-08-03 00:20:00,valleygirl,"b'Lu, I am thinking of you today as you are probably busy with funeral preparations. I hope you know how much you are loved and cared for on this forum.'",,Sad
55,2015-08-03 11:13:00,messed-up,"b""I'm so sorryto hear of ur loss lu. Please look after yourself, I know it's the last thing you will be thinking of. You are in my thoughts and prayers """,,Lonely
56,2015-08-03 16:31:00,Fairy Lucretia,b'if i kill myself will i be with her or will i go to hell',,Angelic
57,2015-08-03 16:41:00,Mister.B,"b""I'm so sorry for your loss, my friend.I don't really have any helpful words, just comfort for you.I'm here for you, Luc. Always.Please look after yourself.""",,Inspired
58,2015-08-03 16:50:00,pepecat,"b""I don't know the answer to that question Lu, and I don't think anyone does. I'm also not going to try and answer that one I'm afraid, because I don't think killing yourself is the answer. Sorry chicky.I know things are bleak and black and awful for you at the moment, and you feel like your world has ended and there's no point going on. Those are all perfectly normal reactions to losing someone - especially someone you loved so much. You won't feel like this forever though. This is the inital pain and shock of losing someone, and over time, that will change. You will hurt for a long time, and you'll probably miss your mum for the rest of your life, but it won't always feel this bad. Are you getting support from the MH team, or from your cpn / psych? And from your aunt?""",,Sad
59,2015-08-03 16:52:00,Fairy Lucretia,"b'my aunty is helping me and my sister , im under the crisis teamshe looked after me i cant cope without her because she looked after me'",,Angelic
60,2015-08-03 17:01:00,tabbykitten,b'good that you have been able to post on here Lu. I know you are feeling awful right now but please don\xe2\x80\x99t harm yourself. It really isn\xe2\x80\x99t the answer.',,Doh
61,2015-08-03 18:45:00,nonotme,"b'hello Lujust hang in there, please. its tough for all of us when we lose loved ones. talk here, then talk soem more..'",,Crappy
62,2015-08-03 18:49:00,Unique1,"b'So sorry for your pain Lu, Xxx'",,Amused
63,2015-08-03 18:52:00,nonotme,"b""is anyone here, close enough to lou to know her in RWI would very much like to send some flowers if anyone is doing this, PM me and I'll send you some towards them.""",,Crappy
64,2015-08-03 19:16:00,Anime-Alchemy,"b""I'm sorry to hear about your loss. Please be safe.""",,None
65,2015-08-03 19:44:00,echo66,"b'So sorry for your loss. Your Mum will always be with you Lu, in your heart, your thoughts, your memories. Please try and look after yourself and allow others to take care of you at this difficult time.(((hugs)))Echo xx'",,Crappy
66,2015-08-03 19:48:00,Gajolene,"b""Fairy Lu I'm so sorry to here of you losing your mum, it sounds as if your aunty and sister are willing to step in and help care for you. Your mum is not in pain or suffering anymore, you can focus on getting you better now. Please get lots of rest and accept any help offered to you at this fragile time for you. Stay safe and keep posting you know you have lots of support here and we're all sending you love and strength to get you through.""",,Lurking
67,2015-08-03 20:42:00,ScaredCat,b'Glad you have your aunty and sister with you. Sending hugs xxxxPlease hold on in there Lu xxxx',,None
68,2015-08-03 21:12:00,Jaminacaranda,"b""Oh I'm so sorry for your loss Fairy Lu  Please try to take comfort from knowing your Mum is at peace now and without pain...and take care of yourself. I'm sure your Mum would want you to do that x""",,Pensive
69,2015-08-03 23:09:00,Mayfair,"b""Sorry to hear of your loss Lu I can't imagine how you feel, but my thoughts are with you. M""",,None
70,2015-08-04 16:09:00,Fairy Lucretia,b'3000 people kill themselves everyday and i will die one way so why not die now and be with mummy',,Angelic
71,2015-08-04 16:45:00,Unique1,"b""So sorry for how you feel LuIt's so awful when we lose precious loved ones.I am sending you a gentle hug.I can understand how you feelYour lovely mum would want you to be ok.Stay safe Lu.Unique xx""",,Amused
72,2015-08-04 19:49:00,nonotme,b'because you have family and friends wanting you to keep going.',Fairy Lucretia,Crappy
73,2015-08-05 03:24:00,maybe.shes.a.wildflower,b'Bit late to the thread but I would like to express my condolences ',,Lurking
74,2015-08-05 12:42:00,Fairy Lucretia,b'i cant go on',,Angelic
75,2015-08-05 15:31:00,Per Ardua Ad Astra,"b'Fairly Lu, sending you condolences and hugs '",,Chatty
76,2015-08-05 17:45:00,Fairy Lucretia,b'tell me what to do',,Angelic
77,2015-08-05 18:11:00,burt tomato,b'I am sorry fairy lu. Losing your mum is hard. It also happened to me. ',Fairy Lucretia,Amazed
78,2015-08-05 19:23:00,slopatient,b'I am very sad to hear this.',,None
79,2015-08-06 13:43:00,Fairy Lucretia,b'if i kill mysef im scared of going to hell but it cant be worst than this feeling of emptiness and complete hopelessness',,Angelic
80,2015-08-06 16:41:00,nonotme,"b""these feeling are very young Luand I know you will hear this a millions times, but time does heal, in many different ways. its been over a decade since my parents passed and even now, I have bad days so I can only think how bad you must be feeling right now.please, don't do anything stupid, give yourself time to get your head together and say goodbye to you mom.people are here and are willing to offer love and support for you.sorry these words sound so useless.Me.""",Fairy Lucretia,Crappy
81,2015-08-06 16:47:00,Roots,"b""Nobody knows what happens when you die naturally or by suicide but I wouldn't take the risk. I truly believe your mum can still hear you but I don't know why. I have woken depressed crying and talking out loud to my Aunty and kinda heard her say get up love and then that's a good girl. Who knows if it is real or not but I hope it is her putting words in my head.""",,Chatty
82,2015-08-06 16:52:00,Fairy Lucretia,b'thanks so much for replying both of you x',,Angelic
83,2015-08-06 16:59:00,Fairy Lucretia,b'she really suffered the last week of her life when i close my eyes thats all i can see i cant see the beautiful happy mummy i adored',,Angelic
84,2015-08-06 17:06:00,Fairy Lucretia,"b'on thursday night ,the night before we got the ambulance i spent all night with her she was weak and tired and in pain but we talked all night anyway i went to lie with her and stroked her hair she said i love my daughter and i said i love you to mummy and i know she knew how much i loved her'",,Angelic
85,2015-08-06 17:17:00,nonotme,"b'its really hard esp when it is so soon, this will chnage and you will get nice pictures of her... remeber then funny and nice times.. xx'",Fairy Lucretia,Crappy
86,2015-08-06 17:18:00,nonotme,b'thats beautiful and only you can hold that so close to your heart.',Fairy Lucretia,Crappy
87,2015-08-06 18:58:00,Fairy Lucretia,b'thank you x',,Angelic
88,2015-08-06 19:17:00,Unique1,b'Just reading the posts and thinking of you Lu.Xxxx',,Amused
89,2015-08-06 19:24:00,Fairy Lucretia,b'im not organising the funeral i cant face it my sister and aunt are doing it i dont know if i can go to the funeral i might have a complete mental break down if i did x',,Angelic
90,2015-08-06 19:38:00,pepecat,"b""That's a lovely thing. And you must know how much she loved you, Lu. She will always be with you, in your heart and in your memories. People we love that much never leave us.You will start to remember your mum as beautiful and happy. You have lots of good memories of your mum, and they'll start to surface over time.""",Fairy Lucretia,Sad
91,2015-08-06 20:02:00,valleygirl,"b""I think you did the best thing you could do for your mum, just your being there with her I am sure made such a difference to her in her last moments. It sounds like your mum's death has been very traumatic for you, and I am so sorry for all the pain you are going through right now. It's understandable that you are not able to help with planning for the funeral. I know going to the funeral seems really scary, as is the thought of completely breaking down. Obviously I don't know what is best for you, but I think being at the funeral is an important part of saying goodbye and being able to grieve together with your family, as hard as it is, can also be helpful. I remember when my cousin was murdered, going to the funeral home for the viewing the day before the funeral--I was terrified, but it was important for me to go because it was part of grasping the reality of his death, and part of saying goodbye.""",Fairy Lucretia,Sad
92,2015-08-07 10:07:00,nonotme,"b""please Luwill you listen to me, just for afew mintues.I know funerals are horrid, and the last place you want to be. I myself have been to far too many to count and hate them.a few years ago, for different reasons, someone i loved very dear to me didn't go to thier mothers funeral, as I say for different reason, this was the bigest mistake they made, things never got right for them.as painful at it will be, funerals do give you a a place to say those final goodbyes. please think hard before you don't go, its not somthing you can do again at alater date, you will be there with people who want to say their goodbyes and show love and support.i really do hope you find the strengh to go and say farwell...love to you xx""",Fairy Lucretia,Crappy
93,2015-08-07 10:14:00,Roots,"b""It is natural for people to break down at funerals of important people and I have done this. I actually went outside for a few minutes and then went back in. If it were my mum's funeral I don't think I'd be able to stand or breathe or at least I'd be afraid of that. I think on the day some sort of strength may take over. You may feel overwhelmingly thankful that you were given such a wonderful mum because not many get a good one sadly. You didn't have her for long enough but you were so lucky to have had a good one. If you can't go that is ok but I think it'll be good to be with others, not just for yourself but maybe the others need you too. Sometimes realising we aren't the only ones hurting helps us.""",,Chatty
94,2015-08-07 10:39:00,In the Clouds,"b""2 of the hardest funerals for me were my mum's and my grandad's. They were really hard to get through but I'm so glad I went, looking back it would just feel wrong if I hadn't have gone. Do what is best for you, but do try and think how you'd feel later on if you didn't go.Sending hugs x""",Fairy Lucretia,Angelic
95,2015-08-07 16:54:00,Fairy Lucretia,b'thanks so much for all the replies it means so much to me x',,Angelic
96,2015-08-07 16:59:00,Unique1,"b""Yes it was hard for me going to my mum and dads funerals.I didn't want to go, I had a dread and fear.I went and now when I look back I'm glad I did.Go with your heart Lu.We have to do what is best for us.Unique1 xx""",,Amused
97,2015-08-07 17:21:00,Fairy Lucretia,"b'she was only 70 ,im so angry that some people live into their 80s 90s and even a hundred im so mad!i could have had another 10 20 or 30 years with her its just not fair'",,Angelic
98,2015-08-07 19:29:00,valleygirl,"b""No, it's not fair, not one single bit. But I am glad you can express your anger. That is part of the grief process, and it's important to get it out.""",Fairy Lucretia,Sad
99,2015-08-08 14:47:00,Unique1,b'Thinking of you Lu..Love unique1Xx',,Amused
100,2015-08-08 15:00:00,Fairy Lucretia,b'IM BEGGING YOU tell me where i will go if i kill myself is suicide a sin or will i go to heaven and be with mummy',,Angelic
101,2015-08-08 15:53:00,*autumn*,"b""Sorry you're in so much pain. xxx keep offloading it here and hopefully there will be others along soon to offer you comfort. xxx""",Fairy Lucretia,Fine
102,2015-08-08 16:04:00,*autumn*,b'Her soul is safe in your heart.',,Fine
103,2015-08-08 16:12:00,SarahD,"b""Dear Lu, please don't harm yourself.I know how much you are hurting. Losing my mum was the hardest thing. Yet I had some experiences when my mum died (and when my cousin died) that makes me believe there is life after death, and that my mum still loves and cares about me. I believe your mummy is still thinking about you, and worrying that you will be ok. There may be times when you can feel that. You have such a close bond, it cannot be broken.If you don't feel able to go to the funeral, I don't think she will mind.Sending love, Sarah xxxx""",,None
104,2015-08-08 16:13:00,*autumn*,b'',,Fine
105,2015-08-08 17:17:00,Fairy Lucretia,b'i want to die',,Angelic
106,2015-08-08 17:32:00,Fairy Lucretia,b'thank you everyone who has replied to me im sorry i havent thanked you individually im in my own world right now x',,Angelic
107,2015-08-08 18:09:00,Fairy Lucretia,b'i just dont know whaat to do ',,Angelic
108,2015-08-08 18:13:00,SomersetScorpio,"b""Hey Lu, i've been away for a while so i'm a bit out of the loop with forum things, but I saw this and had to immediately reply with the biggest hugs for you. I honestly can't imagine how difficult this must be for you and i'm so sorry life is being so bloody cruel. I'm not sure what else to say other than i'm wishing you to be wrapped in protective angel wings during this difficult time. xx""",,Blah
109,2015-08-08 18:23:00,Fairy Lucretia,b'i cant see any way through this other than death i miss her so much she was my lovely mummy we were so so close i miss her more than i can convey i want to be with her again',,Angelic
110,2015-08-08 18:38:00,nonotme,"b'hey Lusound slike you pain is so bad today, please try and get through this tough spell. please just keep talkinga ndwe will reply.you have friends here.xx'",,Crappy
111,2015-08-08 18:54:00,Fairy Lucretia,b'my aunty is with me but she is walking the dog x',Topcat,Angelic
112,2015-08-08 18:56:00,MarlieeB,"b""Please don't hurt you. I can't even start to understand the emotions you are going through at the moment but please, don't do anything rash. Your sister has just lost her mother she doesn't need to lose her sister as well.xxx""",,Sad
113,2015-08-08 19:25:00,nonotme,"b""I have to go tonight, I'm not well and have taken meds to sleep I pray for you.""",,Crappy
114,2015-08-08 19:52:00,burt tomato,b'Definitely - I think bereavement counseling would be helpful too.',,Amazed
115,2015-08-09 03:33:00,valleygirl,"b'I know it hurts like nothing else in this world, Lu, and Im so sorry. Nobody can tell you if you will go to hell if you take your own life. Ive asked the same question, and honestly, at times it is only the fear of going to hell that has stopped me. We are all here for you to help you get through this terrible time. I wish I could offer you my shoulder to cry on. '",,Sad
116,2015-08-09 15:24:00,Fairy Lucretia,b'thank you for the replies x',,Angelic
117,2015-08-09 18:40:00,Roots,b'It must be excruciating pain for you and i cannot even begin to imagine how lost and suffocating you must feel. Losing your mum and carer is too much.',,Chatty
118,2015-08-09 18:40:00,Fairy Lucretia,"b'my optionstry and livekill myself and be with mummykill myself and go to hellkill myself and there is nothingnesswell if i dont see her again hell cant be worse than this nor can nothingnesstry to live ,i could give it 6 months and see what happens but im not sure i can face thatthe best option seems to be to die where i will see her again or go to hell or nothingness which cant be worse than this'",,Angelic
119,2015-08-09 18:43:00,nonotme,"b""please Lugive it some time, the pain you feel is very young and hasn't had any time to settle. when is the funeral?I wish so much I could do soemthing more for you.i feel for your loss. I am sad for you and with you.""",,Crappy
120,2015-08-09 18:55:00,Jaminacaranda,"b""Lu....much, much love to you.Horrible time, so much hurting...I know. But...you are such a special, different person. Your demise would be such a loss to the world as well as to all the people who really love you. Yes, you have to face the future, for your Mum. Of course you do. I would never want to see my only son unhappy because of my death. That doesn't mean I hope he wouldn't grieve my passing, it means I hope he could do that and then emerge as himself, whole and ready to face the world on his own terms. You can do it Lu. Do it for your Mum! Wish I could give you physical, warm hugs coz I do think you're special xxx""",,Pensive
121,2015-08-09 19:00:00,Nikita,"b'I am with you Lu and thinking of you.You are so special and have a life worth living and you are going to have a wonderful future.for your mum as Jamina says, do it for your mum lovely.People do care about you and I am sure you will be secure and well looked after wherever it is you will live.Everything is too much right now of course it is, you have just lost your precious mum and the funeral will be difficult and stressful,saying goodbye is going to hurt.But stand strong and tall and proud, your mother was a special lady and you will do her proud,now and in the future by doing the best you can for yourself,your life and your family.Hugs Fairy Lu,no more talk of ending your life now,your mum hears it and it sends her into shock,horror,fear.Hugs my dearest and stay strong!We all love you!Nikitax'",,Blah
122,2015-08-10 10:10:00,Roots,"b""You need to try and live. To risk death, when you don't know what will happen, is the wrong choice. She has died naturally, if you died on purpose, would you go to the same place? However many places there are, we just do not know.What was she passionate about? Were there any chairites she liked or any people she felt sorry for. Could you volunteer with them an hour a week once you are feeling a bit stronger?""",,Chatty
123,2015-08-10 13:10:00,Fairy Lucretia,b'i have to decide whether im going to continue living alone or move into sheltered accomidation or move in with my sisteri have to consider my petsi dont know if i can afford to live alone as mum paid most of the billsa person i thougt was there for me has completely abandoned me and i feel so alone and hopeless nowi cant see me being able to go on much longer all i want is my mummy',,Angelic
124,2015-08-10 13:36:00,cpuusage,"b""There are options & ways around everything.How well do you get on with your sister?Sheltered accommodation can be OK, but there is also a lot that goes on in such places as well, that isn't always too healthy. Independent living is hard, but it's also probably the best option if you can manage it.""",Fairy Lucretia,None
125,2015-08-10 13:53:00,nonotme,b'Lu your not alone.never with us here.',,Crappy
126,2015-08-10 14:10:00,nonotme,"b'please Lu, ask away for any help we can offer.also when is the funeral? please just take things slowly. we are here for you.'",,Crappy
127,2015-08-10 14:40:00,Fairy Lucretia,b'the funeral is the 28 august at 3.30 x',,Angelic
128,2015-08-10 14:59:00,nonotme,b'my thoughts are with you and your family here. please use us as much as you need to.Me.',Fairy Lucretia,Crappy
129,2015-08-10 16:00:00,Fairy Lucretia,b'i feel so sad my aunt said the last thing she said before she was unconsious was she needed to get home as she was her daughters carer i feel so bad the last thing she was thinking about was me needing care',,Angelic
130,2015-08-10 16:14:00,nonotme,"b""its because she loved you, don't dwell on this.... tell us something nice about you mom, did she like music? flowers? the rain?""",,Crappy
131,2015-08-10 16:16:00,Nikita,"b""Because she loved you Fairy Lu, your mum was thinking of you and looking after you because she loved you and cared.It is a good thing don't feel bad about it.Just do your best to be well and live a good life for yourself that is what your mum wants to see,that you are doing ok even though she can't be here for you.And you are doing well, yes, there will be times when you miss her support and you will feel you don't want to go on without her but those times will come and go and you will be ok,I promise.It might get a bit hard but those hard times will make you stronger,honest.We are all here for you too your forum mates.Hold on ,be strong and stay safe!Nikitax""",,Blah
132,2015-08-10 16:17:00,Fairy Lucretia,b'she loved all different kinds of music especially big band music her favourite flower was rose and she was really interested in the titanic x her favourite colour was bluex',,Angelic
133,2015-08-10 16:19:00,nonotme,"b'thats nice to know, well you should buy one single rose to say goodbye and play some great big band tunes...... dance with the sun on your face, and remeber her loving side.she sounds wonderful.'",Fairy Lucretia,Crappy
134,2015-08-10 17:47:00,Fairy Lucretia,b'my sister doesnt want me to go to the funeralshe said i will freak when i see the coffini will see what my cpn says but i cant see me coping im barely hanging on as it is x',,Angelic
135,2015-08-10 17:56:00,Gajolene,"b""I don't know, that is up to you, not your sister fairy lu, if it's open coffin it may give you a quiet moment away from all others to say a prayer to your mum and a kiss goodbye. I myself believe in an afterlife, I needed to say goodbye to my parents but the crowd and the funeral was too much for me to bear. I opted for signing the book and previewing before the big sermon with my dad, said my goodbye's without anyone at all. I couldn't go to my mums at all,( big hypocritical religious do that didn't reflect on my mums true nature at all) just went for the speading of the ashes with family members for that one for the family members support and nothing more. It's expected you be distraught and cry at a funeral. Your family should understand this no matter how you approach your goodbye's and send off's to the greater beyond. Thats between you and your mum and no one else.""",,Lurking
136,2015-08-10 18:37:00,pepecat,"b""Could you go and see your mum in the coffin at the funeral home before the funeral - the day before or something? Then you can have a quiet moment or two just with her before the service and it may take the edge off if you do decide to go to the funeral. It's kinda up to you whether you go or not - it's not really your sister's decision. You need to do what you think is right.""",,Sad
137,2015-08-10 18:45:00,Fairy Lucretia,b'thats a really good idea pepecat xx if i do decide to go thats a really good option xxim going to talk it over with my cpn tomorrow too x thanks so much for replying x',,Angelic
138,2015-08-10 20:10:00,nonotme,"b""have to sign off now for the night, med time and they knock me out, Lu I am feeling for you, and I'll say one to the big guy for you and your mom...... i hope he guides you through the night.""",Fairy Lucretia,Crappy
139,2015-08-10 21:46:00,Roots,"b""It will all fall into place and you will know in your heart the right thing to do. Take it a day at a time. The sun will shine and her love will fill your heart. What beautiful memories you will always have of her. There must be so many good times and close times. She wanted to get home to look after you so she knew how you would be feeling. I'm worried about your sister too as she sounds about to buckle under the pressure. Is she being supported too? Maybe she could talk to her gp if she needs to as that is what they are there for. Maybe she will need grief counselling too. Is she worried she won't be able to look after you? Once the funeral is over a weight is lifted and everyone starts to look forwards. The day itself will be filled with warmth and love for you and your sister. The attendees will hug you and give you words of support that will carry you through the day. If you break down that is ok. It is acceptable.""",,Chatty
140,2015-08-11 12:04:00,Fairy Lucretia,b'thanks so much everyone although im not replying individually im reading all the replies and they are really helping me xxxxxxx',,Angelic
141,2015-08-11 12:32:00,Fairy Lucretia,b'i wish i believed in something or was religious that would really help right nowbut i dont believe in anythingi wish i believed she was looking down on me but i cant believe that x',,Angelic
142,2015-08-11 13:16:00,Fairy Lucretia,b'i can barely breathe i miss her so much',,Angelic
143,2015-08-11 16:05:00,Fairy Lucretia,b'my cpn came this afternoon she has taken my medication away because im at risk of over dose she wants the crisis team to visit me daily but i dont want that',,Angelic
144,2015-08-11 18:00:00,Roots,"b""Take all the help that is offered. You need it more than the majority right now. I've no wise words but I feel your pain and I hope you can sit with that pain without hurting yourself. It is a natural and real pain and has to be there.""",,Chatty
145,2015-08-12 10:39:00,Fairy Lucretia,"b'my aunty who is looking after me was rushed to hospital last night with severe vaginal bleeding ,she is 85 and now im terrified she has cancer and is going to die too i just lost my mummy i cant lose my aunty too x'",,Angelic
146,2015-08-12 10:41:00,Nikita,"b""Try not to panic Fairy Lu,hopefully it isn't anything to worry about,could be your aunty has fibroids or something benign.Stay strong,it will be ok,we will keep praying and wait and see eh?""",,Blah
147,2015-08-12 11:04:00,Fairy Lucretia,b'thanks so much nikkita xxxxxx',,Angelic
