post #,username,text,Anger,Fear,Joy,Sadness,Analytical,Confident,Tentative
15,Brian01,"b'it maybe a harsh statement to make, but its the truth Foxjothe urges to SH is getting real bad again, even to OD.... i dont feel good today,  i still cant eat n on 5th day now..... i dont know wat to do nor wat to say, im so screwed up i cant even cry thank you Jaxie, your all so lovely here  you all x'",0.0,0.0,0.0,0.652151,0.0,0.0,0.0
16,Foxjo,"b'self harmers are so hard on themselves (i know cos i am one).... we all have relapses!urges are horrific, but you need to get to the root of the urge...what has triggered it off ? (sorry if ive missed another earlier post) maybe we can help with some of those things that are worrying you?'",0.0,0.716283,0.0,0.0,0.627525,0.0,0.586281
17,Brian01,"b""im sorry, i cant even think of what to say... :'(i should go""",0.0,0.0,0.0,0.926506,0.908301,0.0,0.716301
18,Foxjo,b'dont go. pleasetalk to us you can talk about anythingsorry i didnt meant o pressure you',0.0,0.0,0.0,0.0,0.0,0.0,0.974629
19,jezcoleman,"b'And im one too, its really hard sometimes mate but it will be ok'",0.0,0.0,0.0,0.665821,0.560098,0.0,0.681699
20,merlin12,"b""Hi Brian you say you write a bit but find it hard to know what to say. Well i am like that too and i have learned not to try and think of what to write to but just to let the words tumble out onto the paper without thinking. Thinking too hard blocks out what is trying to surface. And it dosn't matter if the words you have written don't seen to make sense to you. When we are chaotic in our heads our thoughts and words are chaotic and they just need to come out no matter what the order they are in. I find it a great release and i also draw pictures, you don't have to be artistic. Just let your mind free and the shapes/colours just come. I hope this is of some help. It has helped me when in the darkest of places,places i have not wished to survive from.Sending you good vibes and thinking of you.MERLIN xx""",0.0,0.0,0.594227,0.554059,0.8686,0.0,0.861182
21,Brian01,"b'Foxjo,you never put pressure on me.... its my confused state... im just not coping, i have even had a count up of meds i have left  yet i only went to make a brew, as am now on my 5th day of no food thanks Jez, your all so kind n caring here'",0.0,0.0,0.0,0.651469,0.0,0.0,0.0
22,Foxjo,"b""brian, if you try and take an od it will be painful and very likely unsuccessful. then you have the shame and embarrassement of your family and gp. please i know how you feel, ive been through it, and survived to tell the tale. is there anyone you can contact 'in life'. like a mental health team? why do you not want to eat?""",0.0,0.0,0.0,0.600252,0.0,0.0,0.84639
23,jezcoleman,"b'Yes we are careing, thats because we all know what your going thro as we go thro it too. Have you tried starting a journal in the journal section?'",0.0,0.0,0.0,0.527006,0.734164,0.743836,0.0
24,Brian01,"b'Merlin,you are very right with wat you are saying, most of the time i find even that difficult, I do draw, but i dont like to draw anymore as all pics seem to be pics of Death and anything to do with death.. i used to draw for my kids disney stuff, but since i have lost my girls its all been pure evil stuff'",0.0,0.0,0.0,0.818558,0.0,0.0,0.0
25,Brian01,b'whats a journal all about Jez',0.0,0.0,0.0,0.0,0.0,0.80026,0.0
26,jezcoleman,"b'You basicaly just write down anything you want, your battle with mh, fun stuff, anything but with no pressure, you do it a bit at a time when YOU Want'",0.0,0.0,0.514363,0.0,0.0,0.0,0.833824
27,Brian01,"b""unfortantly i have taken many OD's in my time, yes alot of time it dont work, not painful tho, i have been revived once before... i dont have noone, im under the mental health team at my local hospital and i think its the 12th im ment to go see him, but last time he made me feel totally worthless and basically not very helpful in anyway x""",0.0,0.0,0.0,0.777638,0.0,0.0,0.0
28,Foxjo,"b'go to the forum page and scroll down to the ""Our members"" section and there is a sub section for starting your own journal.worth a thought?'",0.0,0.0,0.0,0.594358,0.0,0.0,0.601046
29,Brian01,b'basically its like an online dairy then i guess? Jez',0.0,0.0,0.0,0.533328,0.857009,0.0,0.99699
30,Foxjo,b'what about a crisis team number you could ring? just to chat to someone?',0.0,0.0,0.0,0.0,0.0,0.0,0.99856
31,jezcoleman,"b'Well, yes i suppose, but its kinda fun, try it '",0.0,0.0,0.623243,0.0,0.0,0.0,0.984352
32,Brian01,"b'yes we do have like a crisis team from mh that can be rang but i did that before and felt i got nowhere, that made me worse n after that i just totally lost the plot, n before i know what was going on i have pretty much half the police force including helecopter n CID on my case.... yet that was another time of being detained by copsJez i dont think i can do that, i tried writing like that before, and just quit'",0.0,0.0,0.0,0.510955,0.0,0.0,0.0
33,jezcoleman,"b'Thats the point, if you just quit, then leave it till when your ready again.'",0.0,0.0,0.0,0.553644,0.687768,0.0,0.647986
34,Brian01,b'i wish i had people like all of you in my life i really do x',0.0,0.0,0.0,0.0,0.506763,0.0,0.0
35,Foxjo,"b'Brian the only reason they would have got the police involved is because they were concerned you were going to hurt yourself, thing is when you mention your going to self harm, they also may think you will turn on them too. i know thats the wrong idea but i suppose its the way the police are trained?please keep talking'",0.0,0.0,0.0,0.0,0.835447,0.0,0.803444
36,Brian01,"b'i understand that, but my family know i would harm them, i would die or kill for my family, i just have a long history of mh, the police get involved due to their power to detain... its just not good, as never is it just two cops, its never no less then 5 cars of cops.. pretty stupid, im only 5ft6 of average build x'",0.0,0.0,0.0,0.0,0.573262,0.0,0.693532
37,Foxjo,b'why do you want to hurt yourself Brian?Are you still around your family?',0.0,0.0,0.0,0.737179,0.0,0.0,0.681699
38,Brian01,"b'i want to hurt myself cause, i hate myself i hate life,, my family live in the next town to me, as i was classed as homeless before i got this place offered to me so i had no choice but to except it I getting so really stressed atm, my chest feels like someone is standing on it,so tight n stabbing pain,pain is in my arm too, my head hurts with what feels like pressure build up, i just want it to stop '",0.0,0.0,0.0,0.676935,0.0,0.0,0.0
39,Foxjo,"b'from what you said things are starting to change for you, you now are not homeless so that must be one less thing to worry about. so little changes all take time but you are doing themim sorry if talking is making you more stressed. what else could you do today? could you get out of the house for a while?'",0.0,0.746029,0.0,0.0,0.765814,0.0,0.55795
40,Brian01,"b'i have lost interest in going out, even with my car which is due for mot soon, i lost interest in that, i hate living here, things isnt right, SH'",0.0,0.0,0.0,0.586485,0.0,0.0,0.0
41,Foxjo,b'can you ring someone in your family to talk to them right now?',0.0,0.0,0.0,0.0,0.0,0.0,0.716301
42,Brian01,"b'i dont talk to my family, even more now as my bruv said that im a selfish w****r for wat i do... like i enjoy doing it'",0.0,0.0,0.754209,0.0,0.0,0.0,0.0
43,Foxjo,"b'yeah i know- its like people think we just can snap out of! it doesnt work like that, it needs support, hard work and understanding to get through it (oh and maybe medication)'",0.0,0.0,0.0,0.732247,0.0,0.0,0.786991
44,Brian01,"b'i dont know if its a case of thinking we can snap out of it...... more to i purposely do it ... i have meds, taken a few already, not good'",0.0,0.0,0.0,0.546638,0.659886,0.0,0.50739
45,Foxjo,"b'if you take too many please go to A&E. or if your sh gets out of control. You are worth helping, you can get better it just takes time.'",0.0,0.0,0.0,0.0,0.720783,0.0,0.944845
46,Brian01,"b""all i want is to sleep :'(i feel dizzy, i feel like im just swaying to n thromy head is just so painful as is my chest""",0.0,0.0,0.0,0.743521,0.0,0.0,0.5538
47,Foxjo,b'brian try and sleep you may feel a little better when you wake up?',0.0,0.0,0.0,0.0,0.0,0.0,0.91961
48,Brian01,b'i feel like this cause of the meds i think',0.0,0.502429,0.0,0.599348,0.968209,0.0,0.0
49,Foxjo,b'then maybe you should ring for a doctor?or ring nhs direct to get further advice 0845 4647',0.0,0.0,0.0,0.0,0.802429,0.0,0.983475
50,jezcoleman,"b'Get to a&e brian, just to be sure pleassse'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,jaxie40,"b'I agree with Jez. Please get to a&e, Brian '",0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,jezcoleman,"b""By the way, have you sh'd now?""",0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,LostandAlone,"b'Brian ... im adding you to fb now , whats happing at the moment'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Tatty,"b""Have you overdosed on anything? Or taken anything you shouldn't have ?""",0.0,0.0,0.0,0.0,0.0,0.0,0.99856
55,Brian01,"b""Jez yes several times,,,i will be ok..... sleep will sort it.. they only fluoxetines' n phenergans'""",0.0,0.0,0.0,0.549685,0.0,0.0,0.5538
56,Brian01,"b'lostandalone, i will except next time im on fb xxx'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,jezcoleman,b'Get to a&e asap mate please',0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,LostandAlone,b'hey brian how you doing xxx',0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Brian01,b'i feel like crap.............. sorry everything....... am a let down to all..........',0.0,0.0,0.0,0.564654,0.0,0.849827,0.0
60,jaxie40,"b""You're not a let down at all Brian. I'm damned sure you didn't choose to have mental health issues. Just keep talking to us """,0.0,0.0,0.0,0.0,0.0,0.91171,0.0
61,Brian01,b'i feel that i have  i feel maybe i should go to MH team and demand to be sectioned for awhile... not something i really want to do....... just feelings of SH OD are not going away..',0.0,0.0,0.0,0.703859,0.0,0.0,0.848143
62,jaxie40,"b'If you feel that bad, maybe you should go to your MH team hun. It might be the best thing, just to keep yourself safe '",0.0,0.0,0.0,0.0,0.788671,0.0,0.991187
63,Brian01,b'i do feel that bad....  but at least now i feel numb... no pain just numb and dizzy',0.0,0.0,0.0,0.802261,0.0,0.0,0.856622
64,jaxie40,"b'Please speak to someone, Brian'",0.0,0.0,0.0,0.0,0.0,0.0,0.968123
65,Brian01,b'i dont know who to talk to ',0.0,0.0,0.0,0.0,0.0,0.0,0.991756
66,Brian01,"b'firstly i like to say am sorry, i think i suffering with being paranoid, you are all great people and am grateful to all. today i have SH yet again, its weird, i have been so calm or numb all day, my breathing is still like a cloth being put over my mouth n nose (still am effect).. though i been calm i still havent eaten today... even the thought makes me feel sick... so still only not even a mouthful of food in the last 5 or 6 days, i cant remember.. im not so concerned yet to not eating but i am concerned about how many times i have SH in the las few days... its way too regular... like a habit.. which brings me to my only positive thinking i have done... even i am surprised...Now all my plants are gone, (white rhino(skunk), well am smoking last joint right now... i wish to give it up.. then maybe smoking too, though i got told by MH team that i should not quit it whilst i feel so low..'",0.0,0.0,0.612388,0.588298,0.0,0.0,0.709824
67,jaxie40,"b'Brian, you really have nothing to apologise for. Being a MH forum, we all have our low times, an we try and adopt an understanding attitude.Good on you for getting rid of your plants, and in being determined to give up smoking skunk. AS for giving up smoking as well, take each day as it happens.'",0.0,0.0,0.0,0.0,0.870549,0.554113,0.0
68,Brian01,"b'hey Jaxie,i know i get told that alot here, no need to apologise but thats me, i have to..and thank you,, i know its not gonna be easy as i have smoked it since i was 15, yes with smoking im not giving that up just yet, but main concern is SH at the moment its way too regular even for my likings, my arm is a mess   bk '",0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,jaxie40,"b""Thank you for you apology anyway Maybe stopping smoking weed will help with the SH? I don't know, because I've only ever had about 6 joints in my life. I never really liked it. Could you speak to your MH team? It's obviously really bothering you""",0.602496,0.0,0.0,0.0,0.859829,0.0,0.0
70,Brian01,"b'your welcome Jaxie im hoping it does help with my SH, my grow room only has one pot in it now, hopefully soon it will start to grow, no not skunk, its called bird of paradise, As for speaking to someone from the MH team about my SH, i actually do want to, i want to do something, but thats wen i get nervous again and worried... worried cause the last one i spoke to i dont want to see again cause of how crap he made me feel... ignorant wen saying i see things, and telling me ""ITS TOO LATE!""'",0.0,0.736605,0.0,0.0,0.0,0.0,0.0
71,jaxie40,"b""Can you ask not to speak to that person again? Do you have the name of one of the team that you feel comfortable talking to?I've heard of bird of paradise, a very pretty plant """,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Brian01,"b'i dont honestly know, i was refered to him by my doc cause his more experienced or something...yes its lovely plant that only flowers once every 5 years odd ...'",0.0,0.0,0.717126,0.0,0.64237,0.0,0.0
73,jaxie40,"b""I'm sure if you phoned the team, they'd be able to put you through to someone more helpful than the last one you spoke to, especially if you explain the situation.Wow, I never knew that about that plant!""",0.0,0.0,0.0,0.0,0.875527,0.0,0.0
74,Brian01,"b'yeah i guess so, its just making that first step which i find so very hard, esp after how he was towards me that hasnt helped matters...thats the reason i want to grow one, tho mine is still a seed, its was potted about 4 -5 months ago, but even germination can take a very very long time...'",0.0,0.0,0.0,0.626018,0.0,0.0,0.0
75,jaxie40,"b""Yes, I can imagine it's going to be hard to make the call, especially when it's had such an effect on you.Do let me know of your plants developments, I'd be very interested to hear how you get on with it """,0.0,0.0,0.0,0.0,0.675026,0.0,0.0
76,Brian01,"b'i think these threads should have a ""refresh"" button and/or ""auto refresh"" so we can put a time limit on to refresh itself..... tho F5 works ok, wen i remember to push it'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,jaxie40,"b""LOL! Anyway, I'm off to bed now, as Spawn will inevitably wake me early in the morning! Take care Brian """,0.0,0.0,0.65773,0.0,0.0,0.927401,0.0
78,Brian01,"b'i wish i had someone else to do the first step for me to kick it in gear, why do you all have to live so far from me yes of course i will  not promising no growth yet... pretty dam bad as i done one for me mum at the same time, her one is about 6 inches high and started within a month of potting it up...'",0.0,0.0,0.0,0.527293,0.0,0.0,0.0
79,Brian01,"b'ok,thanks for the chat  you sleep well n take care '",0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Brian01,b'...................................................',0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Brian01,b'is in need of some company ',0.0,0.0,0.0,0.0,0.0,0.0,0.946222
82,Unloved,b'hello .... .. ',0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Brian01,"b'hello there, how are you? '",0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,merlin12,b'Hey Brian how are you and what is going on for you today??',0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Brian01,"b'hi merlin,its been another one of those days again, SH and sadness  i have been writing it down sort of on this thread... have a read if you want to... anyway how are you?'",0.0,0.0,0.0,0.759816,0.0,0.0,0.0
86,Unloved,"b'hi there Brian,.. Im about ready to call it a night, its been abit of a rough day here too. *I hope you will end up having a much better day tomrw*.. I will be sure to look in when im up in the morning.. .sorry i cant stay longer, sleepwell xx'",0.0,0.0,0.679765,0.0,0.0,0.0,0.0
87,Brian01,"b'its ok unloved, u get yourself off to sleep.. have a sweet dreams   drop me a pm if u want, im hoping tomorrow will be better xx'",0.0,0.0,0.708133,0.0,0.0,0.0,0.0
88,merlin12,"b'Hi sorry to say but i am in a pretty bad place in my head and have S/H yesterday and today. The first time in about two months, so i do know where your coming from. Not great time for me right now but coming on here helps. I am going to bed soon am exhausted with not sleeping much. I am wishing you a peacful night and i will be around tomorrow. Keep writing, keep safe and look after yourself. I wish i could be of more help but i am struggling myself right now. But i am always wiling to listen. Thinking of you and good night.MERLIN xx'",0.0,0.0,0.598487,0.656328,0.0,0.0,0.674204
89,Brian01,"b'i was talking about me having another one of those days... im sorry to hear you have been having a rough time aswel, u can always pm me if u want to talk,,u being a great help, just by talking, you too keep safe and tc, have a lovely sleep if u cant sleep pop back on i may still be on if u need a bit of company  thinking of you too and sweet dreams xx '",0.0,0.0,0.615023,0.0,0.0,0.0,0.0
90,Brian01,b'is anyone here?',0.0,0.0,0.0,0.0,0.0,0.0,0.994446
91,StrawberryLaces,"b""I'm here """,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Brian01,b'argh! hello there how r u?',0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,StrawberryLaces,"b""I'm not too bad at the minute sweetie, you doing any better?Xx""",0.0,0.0,0.76191,0.0,0.0,0.0,0.681699
94,Brian01,"b'i havent been to good lately, infact i been real bad hun xx i still feel really bad with urges '",0.0,0.589845,0.0,0.0,0.0,0.0,0.0
95,StrawberryLaces,"b'Yeah, I know the feeling! Today has been one of my good days, but I get strong urges to SH almost every day  Has something triggered your urges? Xx'",0.0,0.0,0.543416,0.0,0.0,0.0,0.817737
96,Brian01,b'being alone all the time isnt helping me  xxx',0.0,0.0,0.0,0.0,0.0,0.874372,0.0
97,Brian01,"b' its my life sweetheart, being alone, not having no one here to talk to, even just for a hug, u know, im always in pain, i have personality disorders etc,  xx'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,StrawberryLaces,"b""I know it's not the same, but you know there are lots of people on here who are willing to listen and help in any way they can don't you? Including me  you can pm me anytime you want. I may not be able to give real hugs, but I can give plenty of virtual ones!  Xx""",0.0,0.0,0.658225,0.0,0.0,0.0,0.908434
99,Brian01,"b'awww thanks hun  i know, the people here are lovely... i dont have no one i can visit, they got their own lifes, so i feel apart from everyone...  u too can pm me anytime too ok  xxare you not tired?'",0.0,0.0,0.790596,0.0,0.0,0.0,0.0
100,StrawberryLaces,"b""No problem sweetie! and thank you Where do you live?It's weird, I have people I can talk to, I'm just scared that I'm burdening them with my issues so tend to hide it from them.I'm yawning, but not tired enough to sleep just yet... Bit hungry though :/Xx""",0.0,0.715354,0.0,0.0,0.0,0.0,0.0
101,Brian01,"b'your very welcome hun xxin hertfordshire u can talk to me about anything and everything n dont be scared of burdening me, i here to help, to listen or just to talk to about whatever, its nice for me to talk to people too xawww u just say if ya want to go sleep ok, i might let you  xx i wish i would get hungry, 6 - 7 days without grub '",0.0,0.0,0.0,0.0,0.0,0.0,0.674878
102,StrawberryLaces,"b""Well I shall feel extremely priviliged when you allow me to fly to the land of nod! :PI used to eat very little when I was 18/19, dropped to a dangerously low weight :/ it's a pain in the butt when your body denies you the basic of necessities isn't it? Xx""",0.0,0.0,0.0,0.744978,0.0,0.766185,0.0
103,Brian01,"b'hehe, thats good to hear, heheyes i agree, tho my eating habits havent been like this for a long time xx'",0.0,0.0,0.814258,0.0,0.0,0.0,0.0
104,StrawberryLaces,b'Have you tried to eat anything at all? Xx',0.0,0.0,0.0,0.0,0.0,0.0,0.5538
105,Brian01,"b'yes, but made me sick  xx'",0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,StrawberryLaces,"b""Ahh  I used to drink flavoured milk and suck on spoons covered in peanut butter to help keep my energy up when I couldn't eat  Xx""",0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Brian01,"b'yes i drink alot of tea and milk drinks, but that is all xx good idea tho about the peanut butter but YUK! lol xx'",0.0,0.0,0.765654,0.0,0.0,0.0,0.0
108,StrawberryLaces,"b'Lol, chocolate spread worked just as well! Xx'",0.0,0.0,0.693386,0.0,0.0,0.0,0.991679
109,Brian01,b'that might work  i have a spoon..... but no choco spread xx',0.0,0.0,0.0,0.0,0.0,0.0,0.75152
110,StrawberryLaces,"b""Hmmm... Well, suck on the spoon anyway 'cause it'll give you summat to do, then buy some chocolate spread tomorrow Xx""",0.0,0.559612,0.0,0.0,0.0,0.0,0.0
111,Brian01,"b'erm, i think i will stick to drinking me milk for tonight hun xx lol xx'",0.0,0.0,0.540499,0.0,0.0,0.0,0.0
112,StrawberryLaces,"b""Haha! Fair enough, I suppose not many people make a habit of sucking spoons do they? I'm sure it'll be more appetising with the spread on it  Xx""",0.0,0.0,0.658728,0.0,0.0,0.0,0.0
113,Brian01,"b'na, its not something that goes thro my mind anyway.. lol xx'",0.0,0.0,0.602888,0.0,0.0,0.0,0.75152
114,Brian01,"b'does anyone have any solutions on getting to sleep,, i been up all night,, trying to get me leg comfy to ease pain,, but all seems impossible.. i dont want to take nothing tho '",0.0,0.0,0.0,0.670806,0.0,0.0,0.0
115,Unloved,"b'morning Brian,.. Im sorry to see your last post was 3 hours ago.. I hope you manage to catch up on some sleep.. The sun is out this way, hope the sun is shining when you wake up.. Will you be up to much today?.. I am going to try and walk both my dogs today and do abit more h.work -i lead a very exciting life! (not). Brian i have to say i havent managed to read ur entire thread, as i use my mobile phone to be here, plus i have arthritis in my thumbs lol, (using a touch screen phone!) .. I read somewhere that you are in physical pain also, can i ask what causes that for you?.. I hope you are not in too much pain when you read this, and i look forward to catching up with you later '",0.0,0.518251,0.640297,0.594759,0.0,0.0,0.616216
116,StrawberryLaces,"b'I hope you managed to get some sleep, Brian, and I hope your spirits have lifted a little Xx'",0.0,0.0,0.535346,0.0,0.0,0.0,0.937821
117,Brian01,"b'hi unloved, you have no need to say sorry, i must of only had about 2 n half hours of light sleeping, i dont think i will b doing anything today, maybe try sleep more but thats it, not woken to happy today i hope u have a lovely walk with ya dogs... what homework is it? your life still more exciting than mine,,my pain is due to a nerve that was damaged and another one which was cut through during an operation'",0.0,0.0,0.0,0.548753,0.0,0.0,0.868086
118,jaxie40,"b""Take it easy, Brian. Just remember we're here for you """,0.0,0.0,0.0,0.0,0.0,0.0,0.972662
119,Brian01,"b'hey strawberry hun,sleep was crap to put it blunt but i really enjoyed our chat last night, am just feeling annoyed with lack of sleep  xxhow are you? hope you are ok tho?'",0.753295,0.0,0.0,0.0,0.0,0.0,0.928648
120,Brian01,"b'hey Jaxie,i do nothing but take it easy i think, not in no mood to do anything today... i know you are n thank you  '",0.0,0.0,0.634312,0.0,0.61732,0.0,0.0
121,StrawberryLaces,"b""Oh it's so frustrating when you don't get a proper sleep, especially when you don't want to take anything to aid it. Oh I'm surviving! Not feeling too well at the minute and feeling a bit drained because of it, but I'll be dandy  I'm glad you enjoyed our chat! I did to Xx""",0.0,0.0,0.0,0.0,0.0,0.0,0.601046
122,Brian01,"b'i know Strawberry, i hating not sleeping well, its annoying.. in what way are you not feeling well,  for you, hope nothing serious xxi hope you will be ok but ya know what to do if you not gonna be dandy  xxi glad you did too enjoy our chat  xx'",0.0,0.0,0.738102,0.0,0.0,0.0,0.0
123,StrawberryLaces,"b'I have an infection, I have dodgy kidneys lol. Should be ok within the next few days though Xx'",0.0,0.0,0.566513,0.0,0.0,0.0,0.0
124,Brian01,"b'awww im sorry to hear that hun, i hope too that u will be fine  xxtake it easy ok '",0.0,0.730639,0.0,0.0,0.0,0.0,0.525007
125,StrawberryLaces,"b""Thank you  I'm just planning on chilling and eating chocolate today, so got the taking it easy bit sorted Have you got any plans for today? Xx""",0.0,0.0,0.774273,0.0,0.0,0.0,0.952443
126,Brian01,"b'that aint chocolate spread is it by any chance hun glad ya gonna be taking things easy today, im not gonna be doing nothing today, still lazing in bed at the moment, i dont feel i have any energy today at all xx'",0.0,0.0,0.67612,0.0,0.0,0.0,0.577798
127,StrawberryLaces,"b'Nope, just blissful squares of milk chocolate  I got bored lying in bed, my tv is downstairs lol. Xx'",0.0,0.0,0.0,0.0,0.0,0.0,0.911392
128,Unloved,"b'oh Brian, i really feel for you nerve pain IS Awful.. It made me wince just reading about yours! .. I have neurologic pain and trapped nerves due to the arthritis and thats bad enough!!.. Do you not take any meds at all? Ive not gone out today afterall. I hope you are Ok x'",0.0,0.0,0.50356,0.567013,0.0,0.0,0.922999
129,merlin12,"b'Hi Brian, sorry to hear you are in pain and getting little sleep,i can identify with all that and it drags you down. I am stil in S/H mode today and just trying to keep as safe as i can. Hope you are keeping yourself safe, maybe you could have a bit of sleep during the day. Do you take painkillers,sometimes i use a heat pad as i get severe Migraine and facial nerve pain and that helps too. Does your Dr help you ??Thinking of you and take care.MERLIN xx'",0.0,0.515165,0.0,0.0,0.718672,0.0,0.892345
130,Brian01,b'are you not gonna share with us that milk chocolate then strawberry whys ya tv downstairs? xx',0.0,0.0,0.557659,0.0,0.0,0.0,0.0
131,Brian01,"b'hey unloved,sorry for making you cringe, dare not go into the details of the operation then.. what do you take for your pain then? as i have tried loads of things even done pain clinic but nowt does anything for me whats your plans for today then?im ok at the moment just very very tired x'",0.0,0.0,0.0,0.690946,0.55307,0.0,0.0
132,StrawberryLaces,"b'I will share with whoever wants some  I found that by having a tv upstairs, I stayed upstairs all day. So I though it best to only have a tv in my living room. Have you tried tramadol for your pain? Xx'",0.0,0.0,0.0,0.597969,0.0,0.0,0.0
133,Brian01,"b'hey Merlin,it does very much drag me down... please dont do nothing like that ok,, pm me if need a more personal talk ok  im doing ok at the moment with no feelings of SH anywhere in sight, dont know if that will last all day though but for now im good,, feeling bit dizzy though but i think thats cause im now past the hunger stage  im sure i must be on day7 of not eating i dont have no pain killers here, as i will more than likely take all of em, not thro OD but in a desperate bit to get rid of pain, tried hot and cold treatments without any luck xx'",0.0,0.0,0.0,0.694898,0.0,0.0,0.0
134,Brian01,"b'hehe, send some this way then strawberry  thats a fair enough reason,, i have all my stuff in one room tho, guess beng a bedsit doesnt help there hehe,yes i have.. nothing works.. xxx'",0.0,0.0,0.65283,0.0,0.0,0.0,0.0
135,StrawberryLaces,"b""I can understand why you wouldn't want the tablets in your house, have you tried a TENS machine? I'm glad that your urges have subsided, even if it's only temporary at least you know it's possible Xx""",0.0,0.0,0.0,0.0,0.922889,0.0,0.946394
136,Brian01,b'thank you strawberry  a TENS machine? whats that? and thank you again im glad my urges aint there hopefully it will stay that way too xx',0.0,0.0,0.883666,0.0,0.0,0.0,0.84639
137,StrawberryLaces,"b""It's a little machine with wires attached to sticky pads that go on the painful area of your body. It sends painless electric pulses to the affected area to block pain signals  they are quite effective Xx""",0.0,0.0,0.0,0.560923,0.825057,0.0,0.0
138,Brian01,"b'oh right, no i havent tried them sweetie , bet they cost some tho dont they xx'",0.0,0.0,0.0,0.0,0.0,0.0,0.936081
139,Tatty,"b""Sorry, butting in, but I have one of those machines StrawberryGashes is talking about. If you get it on the right setting it feels amazing, and no they don't cost a lot. Obviously the cheaper ones won't have a variety of functions in the same way the more expensive ones do. They start at about \xc2\xa310 on amazon.""",0.0,0.0,0.0,0.0,0.501943,0.0,0.593613
140,jaxie40,"b""Hey guys! Sorry to interrupt, but I have a TENS machine and it's been brilliant. The muscles in my back don't do well with stress, so seize up! They cost about \xc2\xa330, I think, though i could be wrong Oh, and it's not quite chocolate, but I've just made some banana muffis if anyone would like one?""",0.0,0.602081,0.0,0.0,0.0,0.0,0.981844
